,verse_text,label
233,應該是 經過沒買，停留比較久,3
234,價錢合理   炎熱天氣，吃完恐就一身汗。,3
235,重口味紅麵線，份量稍嫌不足,3
236,謝謝男女主人滿滿用心的招待不論食材不論環境，我們再約,5
237,台北吃過最難吃的韓式   食物感覺是一個煮飯新手做的   不曉得評分為什麼這麼高，讓人有點懷疑,1
238,用餐環境舒適，菜色多樣化且有特色，服務態度親切   溜三樣(豬大腸/豬肚/豬肝，260) 送上來時被份量嚇到，很大一盤！大腸跟豬肚的口感偏軟，調味不錯，相當下飯   口水雞(240) 雞肉口感沒有想像中軟嫩，一入口會先感覺到酸和鹹，接著會慢慢感受到麻和辣，配上一點雞肉上方的青藤椒會讓口感和味道更有層次，好吃推薦   蟹味西蘭花(180) 也是料多實在路線,5
239,雖然價錢平價但吃的出來醬料是熬煮的   Cp值高   很用心的小店，餐期建議先打電話訂購,5
240,涼麵口感說不出的怪，小菜沒有很新鮮,1
241,肉骨茶蝦仁水餃：100，只有八顆水餃+肉骨茶湯，湯有點死鹹。蝦仁水餃雖滿大顆餡卻不飽滿，餡主要是高麗菜和一個蝦仁。   燙青菜：35，竟然是高麗菜。非常不推薦。      整體而言此店cp值低。,3
242,店員默契不是很好，動作手忙腳亂   客人餐點叫了什麼，告知怎麼包裝   女工作人員，還是一直重複詢問,2
243,從11點外送點來配午餐，送到的時候都已經快兩點再睡午覺了，做不來就不要接外送，接來討罵的嘛,2
244,用心！飯香好吃烤鵝很入味燒肉也好吃！,5
245,遊客太多有點太吵鬧 後方的第一夫人咖啡非常棒,4
246,中規中矩的拉麵，不差但也不需要特地來吃或是排隊，也沒有特別便宜，真的要想玩排隊拉麵，內湖還有其他選項   另外西湖市場傳說拉麵不是這家，是已經搬走的豚骨屋，不要再亂講,3
247,感覺油不太乾淨，因為炸物都偏黑，鹹酥雞很乾,2
248,麵線以這個價位來說料還ok   調味也滿好的   但實在有點太鹹   檸檬汁也太甜   整體吃下來會有負擔的感覺,4
249,雞排實在，米腸口感稍脆不錯，蘿蔔糕吃的出淡淡的九層塔香。整體讓我很滿意。,5
250,湯頭口味不會太重，番茄蛋麵好吃，價格平價,4
251,我來這裡是因為我想喝精釀啤酒。氣氛很好，工作人員很友好。   有 16 個不同的選項卡，還有一個在線菜單，所以你可以拍一個 QR 碼並將其翻譯成韓語，所以很容易選擇。   圖中6個小啤酒杯的訂單是每杯NTD110。   啤酒的碳酸含量很低，所以感覺很淡……   炸的jalapeño很酸，所以我想人們會喜歡或不喜歡。試試其他好的配菜。,4
252,生日大餐後的甜點，感謝金主,3
253,一間可以滿足各種想吃，卻主打水煎包的店   有賣麵食，乾麵、鍋燒意麵、豬肝麵   也有賣飯，魯肉飯、咖哩飯   還有鮮肉、高麗菜、韭菜等口味的水煎包   要喝飲料也有豆漿可以選擇(無糖也有喔!)      今日餐點：水煎包、乾麵、無糖豆漿   水煎包表現剛好，鮮肉有湯汁，卻不會有豬肉的腥味   乾麵麵條很彈芽，簡單但意外的非常好吃   無糖豆漿偏水，但剛好可以解一點油膩      走過路過可以來這邊吃吃看唷~算是俗又大碗的選項！   #嚮導澎不負責任介紹,4
254,我不知道好吃   我點了Kijidan麻chi（30元）+山藥麻chi（30元）+檸檬茶（20元），然後在商店裡吃了。      Ubereat似乎在做，   商店空著，但似乎很忙。      無論您在哪裡吃，岸石麻年糕都非常好吃。   我向蕎麥年糕推薦了一條評論，所以我要了，但是我覺得有點油膩。   檸檬茶真的很甜，我希望我可以調整糖的量,2
255,鹽好像很貴 口味有點過於清淡,2
256,打電話去，光報電話號碼報了三次，一直聽不懂，連六樓都可以聽成一樓。明明有要加珍珠，送來的都沒加。,2
257,App取餐比預計時間多了40分鐘，餐點完成店員也沒叫號說餐點好了讓人繼續乾等，點2份雞塊完全沒給醬。現場內用3組客人而已是在拖什麼,1
258,本來想給一顆星，但活的蝦子真的很鮮甜。   1、菜盤裡的高麗菜有蟲   2、吃到一半有蟑螂探頭出來，最後還爬到桌子上再跳回去   3、蛤蜊五顆裡只有一顆可以吃，三顆臭掉、一顆滾很久沒有開   結論：只有蝦子讓我驚艷、希望晚上不要拉肚子,1
259,每人低消350有一成服務費，有分室內室外座位。由於料理有燒烤及鍋物的選擇，坐室內剛好遇到旁邊吃燒烤的客人的話煙燻味會很重，外面的景色較好，但天氣不佳時要視室內有沒有空位才能換。建議可以早點來不用排那麼久。,4
260,這次用熊貓叫餐，包裝就用袋子裝也沒密封。無骨鹹酥雞好鹹難入喉，可能是醃製出問題！其他都沒那麼鹹！店家要再更加用心經營才是！,2
261,冰糕好吃且口感特別、冰滴咖啡也順口   但聽到一兩次男店員斥責女店員的聲音，感覺真的不是很舒服⋯⋯,3
262,蛤蜊越來越小顆，內用也使用免洗碗，製造一次性垃圾，很不應該,2
263,牛肉麵好吃。辣油也好吃 老闆說是自製的。,5
264,老店不錯，感覺是在地人開的,3
265,上菜時間太久了 等了快一個小時,1
266,吃了20年的店，一定要點招牌雙併，從125元吃到現在180 元了！,4
267,一直以來都是吃麻辣湯中辣或大辣，還不錯，只是今天第一次嘗試泰式酸辣的湯頭，忍不住還是來留言了，泰式酸辣的湯頭喝起來其實有點類似調味過的水⋯ 不好意思本人沒有惡意，可能內心期待的是跟去泰國好幾次時吃到的美食湯頭一樣，結果整體上來，只有第一口帶有些許微微一點酸酸的感覺，後續剩下的都很清淡，可能貴司研發部可以探討一下在味道上的調整,2
268,Good value for quick or late meal near Shilin MRT. The kimchi soup noodles had more toppings than I expected. Tasted good and portion rather large. 泡菜拉麵比想像中多料。有肉片，雞蛋，很多白菜和泡菜，還有幾條年糕，跟ㄧ大片甜不辣。份量十足，一份150很划算。在士林捷運站出口旁。,4
269,鍋貼皮很爛/玉米湯很難喝,1
270,松仁店的飲料就是特別好喝！   不知道為何？      每次在這買一杯！   神不知鬼不覺就喝下肚了！,5
271,老闆親切！ 真材實料， 功夫了得。鑽 ~,5
272,"蔬菜的份量算大，詢問內容很仔細, 例如菜要不辣，荷包蛋要不要熟、要不要醬油膏。試一次不要太鹹的版本，平常不喜歡吃飯的孩子，竟然自己可以吃掉一整份蔬菜跟主菜配一整碗飯。 瞧他吃的狠勁：）  ",4
273,點餐慢，送餐慢，玉米湯常常沒有玉米 趕時間千萬不要來這間速食店,2
274,幾年前買一次，覺得不怎樣。   今天在給他一次機會，一樣不怎樣⋯⋯   飯太軟、配料普通，沒有特別出色的味道。   而且海苔沒有一個拉出成功的！！！   吃過其他家的海苔飯捲都沒有這樣！,2
275,Pizza 味道普普，湯也普普，沒有特別之處，店裡有兩桌家長帶小孩寫功課，像是家庭餐廳的氛圍。,3
276,"這家店的店員服務態度一直存在著很大的問題, 不管是法朋還是法朋可可,   店員都跩上天了, 連個最基本的謝謝都不會說, 不懂店員的心態?      雖然蛋糕好吃, 但每次去必定受氣. 我有幸有被老闆李師父本人服務過, 態度比店員好太多太多又誠懇, 絕對是中間的管理階層出了大問題, 我不會再去受氣了, 請大家遇到李師父本人時, 請跟他慎重提出這問題, 總有一天他的店會被他的跩店員們拖垮.  ",3
277,服務親切，菜色多樣化，味道可,4
278,裝潢典雅簡約 餐點還行   但室內收訊非常差   感謝老闆幫我把東西放信箱,4
279,隔離期間座位少了一半，只適合外帶……,3
280,嫩嬰很愛你們家的雞絲飯，每次去公園玩之前必定被拉進來,5
281,裝潢漂亮店員也漂亮態度也很親切,4
282,交通方便 環境衛生簡單 乾淨 ~      簡餐經濟實惠 美味 服務親切   是上班族.商務.庶民洽談的好地方!,4
283,氣氛放鬆，店家風格有特色，環境稍微吵雜。      滿分100的話，調酒只能給68分，調酒較沒有層次感，喝起來有些單調，以至於第二杯沒有喝完。      炸物拼盤還可以，油瀝得很乾淨。      一成服務費，可以刷卡，調酒平均350元一杯，這價格在台北不算貴。,3
284,環境跟咖啡茶點都不錯 老闆親切：）,4
285,小姐態度無敵差勁！！   重點今日是平日11：40 沒客人   電話訂餐完全沒重覆核對   到現場拿取也沒確認只說剛電話嗎   還理直氣狀..態度惡烈,1
286,服务很有礼貌，照片牛肉面汤太淡了了份量的话还好！          服務很有禮貌，照片牛肉麵湯太淡了了份量的話還好！,3
287,"Outside it says ""Hookah 600"" and then when you go in they tell you they only have hookah for 900.   外面招牌有寫水煙600塊，進去他們說只剩下900快以上得水煙。令人不爽。  ",2
288,我吃了烤肉便當外賣   肉的脂肪的甜味非常可口。   湯最好配上蘿蔔的甜味。,4
289,墨西哥蔬菜卷好吃          墨西哥蔬菜捲好吃,4
290,料份量是不是可以改善下，好像只在吃麵包,2
291,4/22週二12：00一直等到12：20鐵門都沒打開，不確定是否還有營業。,3
292,簡約風格中帶有懷舊的昏暗，老闆的手藝了得，雖份量不多且簡單，但吃的到老闆的用心！是一家從外面看不出裡面情形，但值得探險的餐廳。,4
293,外帶的東西，跟點的不一樣，工作人員不夠專心。,2
294,牛肉嫩精泡過頭，肉的口感有點可怕，是我吃過算蠻慘的一家分店；服務還不錯，附餐也算還不錯。,3
295,份量跟口味中規中矩   還是有更進步的空間,3
296,連續兩次吃都有看到裡面有頭髮，非常噁心。,1
297,這家咖啡館真是一個糟糕的經歷，女服務員應該非常注意自己的態度。喝酒是災難...,1
298,在裡面吃到頭髮 衛生堪憂 要來的人請三思,2
299,沙拉時常買不到，備料太少。,3
300,超喜歡美顏紅茶(˶‾᷄ ⁻̫ ‾᷅˵)不像一般市售紅茶不加糖會有茶澀味，又帶點花果茶香，很適合上班族人手一杯！！！喝了心情好氣色也更好♡,5
301,用餐幾次這家真的是去過的瓦城集團餐廳服務最爛的，因為就近，即使之前覺得服務差，也還是偶爾會光顧，但真的是夠了，以後再也不去。服務人員不夠專業，需要什麼常常都要自己去找人，有次只有我們一桌客人也一樣；另一次加點飯講了第三次才來；內用又另點了外帶，外帶的餐點竟然也加一成服務費？別家會分開算，然後外帶的餐點有告知提前製作，結果用完餐結帳還沒做，還要等,1
302,星期六一開店就進去點的外帶，飯沒什麼問題，但是味噌湯很油膩，甚至略帶酸味，不知是店家特殊的調味？還是另有原因？,3
303,點兩碗燒仙草，料很多熱呼呼的很不錯，以後會再嘗試別的品項,5
304,大花香腸不只口味多，香腸都是每天新鮮現灌   客制化搭配想怎樣吃自己選，最多一次能選兩種口味組合   老闆說「FOR FREE」!! 你沒看錯，加料不加價   除了香腸之外還有巨無霸古早味米腸、肉串等多種食材   喜歡木炭燒肉香氣的朋友，銅板價就能輕鬆品嘗   除了香腸令人喜愛之外，米腸也跟外面吃到的完全不同   加入店家特製炒酸菜，不止口感更加濕潤，香氣也大加分   肉串有牛肉、豬肉可以挑選，還有蔬菜串等多種串燒   喜歡吃辣的朋友，一定要試試店家特調的辣醬，超夠味,5
305,家庭料理的感覺！   麻醬麵很香,5
306,吃了好幾年，最近發現沒蒜泥。   水餃10顆，煮破4顆...      嗯.....決定以後去隔壁吃了,2
307,老闆夫婦很親切，餐點好吃。 特別會是在宵夜時段想吃熱食的的好選擇。今天多點了他們的新品泰式奶茶，口味道地，甜度適中。 熱食和冷飲搭配起來還蠻剛好的。,5
308,漢堡料足好吃，雞翅很道地,4
309,商午210只有4片肉   但說句公道話，肉有比一般火鍋店厚一點   推薦給喜歡吃菜盤的朋友！,3
310,老闆娘手藝很好   挑的魚很新鮮又大隻   物超所值   滷肉及控肉都不油不鹹香Q彈牙   很適合上班族   因為我八點才進去老闆娘已經收拾得差不多了   還特別幫我們準備了燙青菜   簡餐好選擇,5
311,點了鹽烤鯖魚套餐      一顆給親切溫暖的帥氣老闆   一顆給現煮又大碗的味噌湯   一顆給明亮舒適的用餐環境,3
312,雪菜麵清爽，嘴邊肉油豆腐好吃,4
313,今天特別前來購買讀書時最愛的早餐店      以前台大黑飯糰還有男老闆在的時候超大顆二代經營之後整個變超小，（不過當時女兒就在一旁幫忙包了，每次都期待不要給她包因為會變超小）二代感覺很小氣包的飯糰比女生手掌小很多（以前超出手掌）以前油條還可以換蛋，現在換的很廉價料      最重要的是菜脯也變太辣，幾乎食不下嚥，料變很少。以前最愛的早餐消失了,1
314,價格偏貴的吃粗飽料理，完全延續海霸王的水準品質，外圍坐位行走動線超爛，一直有被不斷推著餐車的服務人員撞到的機會。,2
315,菜色重口味，好下飯，上菜速度快。,4
316,店裡餐點美味可口   老闆娘親切，值得再訪,5
317,生意太好以致清潔未顧及而桌面非常骯髒，不論食物好吃與否，餐飲業的衛生應該是本才是,1
318,味增湯裡面吃到一根塑膠的洗碗刷子，男店員的反應是問說要不要換一碗，結帳的女店員就只會說抱歉，這樣的危機處理真的蠻糟糕的!,2
319,預約快取還是等了十分鐘   態度很不怎樣，下次不會來這家分店了,1
320,服務不錯～可以續飯！   日式口味的咖哩。,4
321,照片跟實際的分量差了一倍吧..,2
322,林森北路農安街這邊有三家台式小火鍋分別是鍋博士 大呼過癮 三媽臭臭鍋 這三家以鍋博士的湯頭 肉質最好 再來是三媽 再來是大呼過癮 個人喜歡鍋博士的海鮮牛肉鍋 湯頭再放上一些蒜頭碎 蔥花 湯頭會更好喝 兩人同行點400元送一盤豬肉片 也是很優惠   環境也不錯 服務也很客氣 算是平價火鍋可以來吃的點 我給四顆星,4
323,今天吃到的海南雞有個餿味⋯ ，也可能是調味不合胃口，希望是錯覺,1
324,外帶白酒蛤蜊不好吃   麵上面很多一粒一粒的不知道是蒜 還是沒溶開的白醬   蛤蜊也很小很瘦沒肉      玉米湯好喝 料多,3
325,外帶紅棗蓮子湯$80只有一般外帶裝飯的小碗半碗，份量少到傻眼之外，味道還非常普通！！   櫃檯人員的服務態度就不討論了...   相較之下美食街口紅豆食府的便當攤、cp值就比較高！賣便當的小姐也很友善，所以給兩顆星。,2
326,白飯是使用香米，口感粒粒分明，還能吃到鍋巴，看來很鹹但吃起來完全不會，今天點了茄子牛肉煲飯，非常好吃，會再訪,5
327,好心小聲告知之前他們在橋上的店，炸出的臭豆腐都沒有味道，好像拜過的食物，我們都點大辣和中辣，好像味道被吸掉了，現在這個地點就正常了，還嗆聲說是天氣的關係，豆腐發酵不夠，我夏天有買也，老闆還說我在那邊生意比較好，而且我們明明是好心稱讚現在很好，所以我就回說那是好。。們幫你們招來的，只有一個新的弟弟態度比較正常，東西現在是很好吃，份量也足，可是態度是不是讓人失望，這是有被迫害妄想嗎？明明很開心的想說偷偷地跟老闆說，鼓勵一下，換個地點會更好，都說不下去了，以上僅代表個人意見。,2
328,現在才在吃中餐的.....但美味值得等待呀！      咖喱好香好濃而且配菜都很新鮮清脆   小巧吃的好，真的有幸福滿足感！      交通也算方便，價格還ok   真的好吃的小店喲          現在才在吃中餐的.....但美味值得等待呀！      咖哩好香好濃而且配菜都很新鮮清脆   小巧吃的好，真的有幸福滿足感！      交通也算方便，價格還ok   真的好吃的小店喲,5
329,甜點真的很厲害，不負名氣的好味道！,5
330,三分熟的牛排呈現上來完全看不見血水，只能說功夫了得欽佩欽佩，整套套餐我是覺得沒什麼可挑剔的，意猶未盡會再回訪,5
331,一個人去的時候都被晾在旁邊，都是先做團體客人的，而且鐵板燒超油，又不帶口罩,2
332,大醬豆腐鍋140元，微鹹微辣好下飯，湯頭濃郁有深度，配料多樣份量也合適，雖然新開不久，已經有許多常客。吃東西的感受是很主觀的，個人意見僅供參考,4
333,打過去問有沒有位子，態度有點不太好。,1
334,紅油抄手麵（手工麵）超好吃！麵體Q彈，餛飩很多！推薦推薦～,5
335,早上點餐後等了30分鐘，點了牛肉蛋吐司、豬五花蛋吐司、燒肉捲餅/蛋餅、奶茶，就是一家中規中矩的早餐店，沒有特別好吃或值得等30分鐘。原以為捲餅是有加菜結果就跟蛋餅一樣滿普通的，吐司裡的蛋沒有很濕潤吐司也滿乾的，有三片吐司不懂為什麼要多加一片，奶茶滿水的沒什麼味道。cp值不高,3
336,算好吃吧，但還可以再進步，稍貴！,3
337,普通 說真的等挺久的 不難吃,3
338,用餐體驗差，油飯=滷肉飯，裡面什麼料都沒有，65元當我盤子，滷肉飯至少還有碎肉，油飯一點肉渣都沒有？麵線小小一碗，加湯還要20元，男店員會時時看著你，吃完飯要求你迅速帶上口罩,1
339,Cp值很高，河粉非常好吃。非常有誠意的老闆，客人很多，建議打電話點餐。,5
340,超讚   老闆再次新發明   千層蛋佐暖心醬油糕,5
341,麻辣鍋底香又麻，番茄鍋底濃郁的美味，服務親切的賓至如歸，一直想再來嗑一鍋          麻辣鍋底香又麻，番茄鍋底濃鬱的美味，服務親切的賓至如歸，一直想再來嗑一鍋,5
342,蜂蜜蛋糕很厲害唷～銅鑼燒便宜又好吃！,5
343,我純喝調酒   價格比台灣酒吧略高   味道不是很喜歡，但這很主觀   講些客觀的部分   我在吧台上看到bar tender調好倒進A杯後   可能是吧備拿錯杯子還怎樣   Bar tender直接從A杯倒進B杯   整個味道冰度都會改變吧   以這個價位有這樣的服務我覺得有待改進,1
344,有點餐機很棒！   但環境真的蠻小的，尤其是跟漢堡王的比，可以塞的人真的不太夠，而且常常都會有讀書小偷佔位，點餐就算了，一個人站四人位是在哈囉？,3
345,打餐廳專線訂位，當天到了餐廳說沒有我的訂位紀錄，我還要拿手機裡通話紀錄給店員證明我的確是撥打專線，才發現不知為何是莫名轉到萬豪的鐵板燒訂了位，沒有任何事後幫助客人的解決辦法，只說沒有位子沒有食材一直叫我去吃鐵板燒，還一直質疑是我自己打錯了電話，非常不高興一個位於五星級飯店的高級日本料理，員工訓練緊急處理事情的方法竟然是如此，非常不專業的一家餐廳，相信食物也不會用心,2
346,港式 麵食飯館 但是排隊要等很久,2
347,外帶湯給太少，麵又會吸湯，很像在吃泡湯的乾麵，有點不太好吃….,2
348,老闆態度不知道在差幾點的,1
349,絕對不會再光顧這家飲料。因看評價不錯來買他們家絲襪奶茶跟凍檸茶，結果不是現做一小小杯要55元！55元！而且味道極甜無比，喝起來充滿糖的味道，凍檸茶大概像是很甜的檸檬紅茶，也不是老闆說一點點甜。完全很失望,1
350,週六晚上沒開，沒有招牌很難找,3
351,巷內平價的早餐，比起國泰醫院後面那家多了一個選擇，這次只點義大利肉醬麵+肉，還算可以，下次試試別道,4
352,因為看評論而買，只能說我很不明白這評價怎麼了，吃得非常生氣，配菜非常難吃！白米飯黏在一起！咖哩連個馬鈴薯都沒有⋯⋯雞塊⋯那不是雞塊！！那只是市售很難吃的雞米花！根本覺得自己去買塊咖哩回來融一融再買袋鹽酥雞或自己氣炸雞塊！雷慘   很久沒有花錢花得這麼不值 100元絕對有更一堆更好的餐   店家用心料理 生意才會長久   靠評價 一次就可以把人嚇跑   以上評論很認真寫 絕無刻意毀謗,1
353,老闆娘非常親切，放著原住民好聽的音樂，下班小酌好去處,5
354,酥炸雞腿便當還不錯   配菜蠻清爽的,4
355,餐點用料實在且價格相當划算，想輕鬆解決一餐的好選擇。,4
356,肉圓跟羹湯的口味普通，肉圓內餡不知道為何有酸味= =？   一顆肉圓賣45元也太貴了吧⋯⋯,2
357,算好吃可惜價位不親民份量偏少⋯⋯,3
358,難吃！態度又差，點個餐老闆態度不知道在兇幾點，誰吃誰倒楣，超不推,1
359,菜單有v選洋蔥結果沒有加，其實我為了軟骨來的，但是沒有。   鹹酥雞份量很少，跟從前真的無法比 豬血糕也沒有醬，也沒有蒜頭，選擇性也少,1
360,咖啡不行，餐點不行，而且很貴，完全不推薦,1
361,麵條普通，肉好吃 湯底沒有想像中的膩,4
362,特別的家庭式感受，媽媽的味道。讚,5
363,東西好吃，老闆親切，有冷氣,4
364,水餃味道不錯，老板客氣          水餃味道不錯，老闆客氣,4
365,口味尚可，但防疫期間老闆娘會在店內把口罩摘下來講電話...這一點讓我不太能接受。,3
366,今天點了15個辣味鍋貼、10個咖哩水餃、麻醬乾麵，吃麻醬乾麵吃到剩兩口的時候，發現有照片上的蟲蟲，真的嚇死。   雖然今天有小插曲，但還是算好吃的，景美依然需要八方雲集！但吃麵吃到小蟲真的會不爽。,1
367,服務態度很好、環境舒適不擁擠   假日早上來杯熱茶最適合了,4
368,等很久之外！已經第二次拿錯咖啡給我了！！,1
369,我的白醬燉飯居然裡面加了葡萄乾，我完全不能接受阿，雖然真的不錯，但加了葡萄乾就不行了，份量也…………,2
370,男店員態度也太差，雖然離家近但是我絕不會再去,1
371,清燉牛肉麵竟然是用肥肉片   吃到後面整碗都是油，有點噁心   花椰菜也是失敗,1
372,位子不多，下班聚餐的好地方,4
373,米其林參考就好！   附近的（刈包吉）好吃百倍！   源芳刈包的頭家阿義師，就是旁邊的阿義滷肉飯的老頭家！,1
374,沒洗手，一個鮪魚蛋吐司不知道要經手幾個人接力，烤完吐司才發現忘記開鮪魚罐頭，打開罐頭才發現忘記煎蛋，整間店沒其他客人，4個人弄一個鮪魚蛋吐司聊天聊到忘記自己要做什麼，放客人乾等..傻眼,2
375,每次回台北必吃的美食，最近幾次週六晚上十點初頭去，都沒看到老板的餐車。   這家好吃。蔬菜蛋餅是我的最愛   辣椒醬超辣～吃的很爽（問過老板有沒有在賣辣椒醬飯，可惜沒有）,4
376,景美捷運站附近的人氣冰品店，也有賣飯及義大利麵。   選了雙色的蘇打及抹茶口味的剉冰，還附上抹茶醬跟蘇打醬，配料選了珍珠、芋圓、荔枝椰果，配料加價10元料很多，驚喜的是雙色冰中間還放了一個布丁 ，價格親民又很好吃 。,4
377,桌面椅背油膩骯髒整間都是油煙味而且還挑客人。整間坐滿了人就說沒營業。進入就用眼角瞄人感覺差,1
378,餐食多元，有許多下酒菜，10點後變成現場琴師伴奏的piano bar，氣氛還不錯,4
379,好吃的咖哩，附贈的茶飲也好喝。   二訪，格格喜歡。,4
380,老闆超nice，食物實在又營養均衡,5
381,物超所值，風景優美，附近也有步道可以走走，值得一去唷！,5
382,老闆夫妻人和藹，東西也便宜好吃,4
383,覺得味道還好，價格偏高，沒其他選擇可偶爾食之,3
384,從Google的評論星星四顆心的評論上，所以才特別跑了這麼老遠的來吃晚餐。 只能說我真的是太容易踩雷了， 點的兩道菜都不盡如意。 沒事道韓式料理餐廳一定都會點海鮮煎餅， 相較之下覺得這一家的餡料非常的少， 能夠說嘴的就是煎得外酥內軟， 但是海鮮少的可憐只能吃粉也是有點不太愉快。 另外一個是部隊鍋， 沒有加上起司片感覺就是少了那麼一點點滋味， 雖然裡頭加的料還算OK， 火腿切片，洋蔥放的也很多，金針菇 還有豆腐， 湯頭也算OK， 但整體感覺起來， 雖然是吃熱呼呼的鍋 ，還是有一點點寂寞。   店家整體環境看起來非常的整潔， 放的音樂很不錯， 可促進食慾， 上菜速度也很快。,2
385,咖喱好吃，炸雞也好吃   套餐附的配菜跟飲料很有誠意不隨便，   服務生態度很客氣，   如果在台北車站二樓晃很久不知道要選擇哪一家，   新高軒算是好選擇,5
386,服務很好，餐點還可以，但是紅酒餐酒館…卻只能由客人自己操作機器刷卡一次又一次購買10-100ml的單杯葡萄酒(還頗貴的)，餐廳不賣整瓶的葡萄酒，又不同意客人自備葡萄酒(即使支付開瓶費也不行)。經營方式是有點深奧…,3
387,根本就是在吃空氣（稱讚意味,5
388,網路推薦，所以跟女朋友一起去吃，第二天兩個都肚子不舒服。大碗真的蠻大一碗，可是湯有化學味，泡麵的湯我還比較敢喝。以這個品質太貴。      看了其它評價，突然覺得很多人沒吃過好的牛肉麵。,1
389,印象中，香味誘人的手扒雞，就是要熱熱的吃，既軟嫩又多汁，但是冷掉之後，似乎令人敬謝不敏。   而德惠街上的甘味雞，就是要你直接吃冷的！吃冷的？！實在令人匪夷所思，兼猶豫不決，讓人不禁要問，不用加熱？是的，不用加熱！大多數人都不相信有這麼神奇，只有吃過的人才能領會箇中的奧妙。          印像中，香味誘人的手扒雞，就是要熱熱的吃，既軟嫩又多汁，但是冷掉之後，似乎令人敬謝不敏。   而德惠街上的甘味雞，就是要你直接吃冷的！吃冷的？ ！實在令人匪夷所思，兼猶豫不決，讓人不禁要問，不用加熱？是的，不用加熱！大多數人都不相信有這麼神奇，只有吃過的人才能領會箇中的奧妙。,2
390,八方雲集(內湖西湖店)，位於捷運文湖線西湖站1號出口。   這邊的水餃、鍋貼很好吃，不會太硬或太軟，軟度剛剛好   環境整潔也不錯，蠻明亮乾淨的,5
391,第一次點，波蘿漢堡，   用料紮實，味道鹹甜，   口感多層，還不錯吃，   一星兩分，貓給八分。,4
392,店裡賣的調味料也太爆利了吧～查了ㄧ下1瓶醋58居然賣100還有素魚露65也賣100重點是我還買了好幾瓶調味品真的是太誇張了,1
393,吃了888優惠套餐，選了胡椒蝦+鳳螺+奶油豆芽菜。   胡椒蝦的蝦肉還不錯，Q彈不老，但是調味嚴重不足，是我吃過口味最淡的胡椒蝦，淡到以後不會想再來吃。   鳳螺跟豆芽菜都只能算是合格。,3
394,店內有點髒⋯ 而且服務態度好差的⋯,1
395,不是太甜就是太鹹， 豬肝糖醋排骨 鹹豬肉 飯有點硬 大部分的菜尚可 最捧場的就是 啤酒,2
396,米粉湯湯頭濃郁，小菜皆好吃，價格親民          米粉湯湯頭濃鬱，小菜皆好吃，價格親民,4
397,食材新鮮美味，手工烏龍麵和小米做成的年糕絕讚 ，唯獨是菜盤及肉的份量真的偏少，適合喜歡吃精緻的人，湯頭超級好，最後煮粥來收尾超幸福,4
398,價格非常實惠佛心賣家   炒麵不合胃口，偏油，且麵條煮太爛了，Q一點比較好吃很可惜，麵線還不錯吃,3
399,給文青去的 餐點本身CP值不高,2
400,餐廳超級乾淨，連廁所也是！   我吃過河粉，涼拌米線，薑汁牛肉飯，每一樣都很好吃。現在晚餐就不用想要吃啥了☺,5
401,食物味道還可以，但出餐速度超慢，當比我們慢來的顧客都吃飽了，我們還有東西沒上，跟店家詢問，他們說已經再做了，等了半小時後還是沒來，然後下去問，另一個店員說才放上去烤…… 只好跟他們說我們不吃了…覺得蠻誇張,2
402,存在感低落的店，但可食。夏天有泰式河粉，在其他地方排不到的，可以來這裡買。,3
403,老闆娘真的很友善，鍋的份量也夠，食量大的更不用擔心，他白飯讓你吃到飽，這樣的價格還包含小米冰淇淋和飲料，超實惠。,5
404,東西不好吃吐司太乾，飲料沒什味道像喝水,2
405,來公館必吃口袋名單，大推,5
406,鴨血豆腐不推，我點小辣   我覺得飯煮得不錯，再來就是各種料新鮮度還行   但這口味，我真心覺得不行   只剩辣味，基本沒啥其他味道   建議點其他的試試,3
407,新開的早午餐店   餐點好吃，環境舒適   值得來訪,4
408,價格便宜，不是很脆的那種雞蛋糕   原味圖案可愛，味道很傳統,4
409,整體甜度真的太甜，需要調整30％喝起來跟其他家全糖一樣,3
410,鳳梨冰茶好喝   但實際上禮拜天根本就不是十點開門喔   下午一點了還是關的   最近好幾次撲空了   還是其實星期天根本休業   想喝的大家可能要注意一下,3
411,入口這瓶琉球泡盛，透露出了和幸料理有著濃濃的沖繩   風格。 日式居酒屋 ... 這就是凱棠堅持在和幸區用餐的   原因啦，和室風的居酒屋,3
412,"空調位置不好,較悶熱。假日人多時，上菜速度緩慢,一頓飯超過2小時。  ",2
413,上面明明打24h結果沒開 去了好幾家85都這樣 那這個時間可以改嗎 不要誤導消費者 白跑一趟,2
414,人生中吃過最好吃的涼麵不為過，麵非常Q彈有勁，醬也調的非常好，配上味噌蛋湯簡直完美。,5
415,超鹹，衛生環境很差，吃了拉肚子。,1
416,因無真正消費過程……所以無法評論！！！,3
417,飯捲有加大 價格不貴 男生也可以吃的很飽,5
418,"老闆在餐飲界資歷豐富,對食材的品質和衛生要求極高  ",5
419,味道還不錯，分量實在太差了一些。   110元的鹹酥雞竟然只有圖中這樣,3
420,一開始   眼睛看不夠吃   再眨一下   你會驚奇   怎麼如此剛剛好,5
