google_url,place_name,total_rating,place_category,total_reviews,cost,address,district,eat_in,to_go_1,to_go_2,delivery,opening_hours,website,phone,close,place_acquisition_date
https://www.google.com.tw/maps/place/%E5%8D%81%E4%B9%9D%E8%A8%98+%E9%BA%BB%E8%BE%A3%E7%87%99/data=!4m7!3m6!1s0x3442a9a3950491dd:0xfb21ebc43ff07b69!8m2!3d25.0642729!4d121.5244545!16s%2Fg%2F11ffv6v5sy!19sChIJ3ZEElaOpQjQRaXvwP8TrIfs?authuser=0&hl=zh-TW&rclk=1,十九記 麻辣燙,3.6,熟食店,63.0,, 10491台北市中山區雙城街,Plus Code: 3G7F+PQ 中山區 台北市,1,1,0,0,星期二、16:00 到 01:00; 星期三、16:00 到 01:00; 星期四、16:00 到 01:00; 星期五、16:00 到 01:00; 星期六、休息; 星期日、16:00 到 01:00; 星期一、16:00 到 01:00. 隱藏本週營業時間,,,,2022-11-29
https://www.google.com.tw/maps/place/Metro+Taipei+x+LOUISA+COFFEE%E6%97%97%E8%89%A6%E5%BA%97%EF%BC%88%E5%8C%97%E6%8D%B7%E8%81%AF%E5%90%8D%E6%97%97%E8%89%A6%E5%BA%97%EF%BC%89/data=!4m7!3m6!1s0x3442a92acd071e79:0xb80f2e8d50d4696f!8m2!3d25.055692!4d121.5212063!16s%2Fg%2F11s69by2lf!19sChIJeR4HzSqpQjQRb2nUUI0uD7g?authuser=0&hl=zh-TW&rclk=1,Metro Taipei x LOUISA COFFEE旗艦店（北捷聯名旗艦店）,4.1,咖啡店,112.0,, 10491台北市中山區中山北路二段48巷7號,Plus Code: 3G4C+7F 中山區 台北市,1,1,0,0,星期二、07:00 到 21:00; 星期三、07:00 到 21:00; 星期四、07:00 到 21:00; 星期五、07:00 到 21:00; 星期六、07:00 到 21:00; 星期日、07:00 到 21:00; 星期一、07:00 到 21:00. 隱藏本週營業時間,http://www.louisacoffee.co/, 02 2511 2613,,2022-11-29
https://www.google.com.tw/maps/place/Hoke+Poke+%E4%B8%AD%E5%B1%B1%E6%99%B4%E5%85%89%E5%BA%97/data=!4m7!3m6!1s0x3442a9a2988e8221:0x3bb4409f01b52dd0!8m2!3d25.0644411!4d121.5248585!16s%2Fg%2F11q4k65kjh!19sChIJIYKOmKKpQjQR0C21AZ9AtDs?authuser=0&hl=zh-TW&rclk=1,Hoke Poke 中山晴光店,3.9,日本餐廳,78.0,, 104台北市中山區雙城街17巷14號,Plus Code: 3G7F+QW 中山區 台北市,1,1,0,0,星期二、11:30 到 20:00; 星期三、11:30 到 20:00; 星期四、11:30 到 20:00; 星期五、11:30 到 20:00; 星期六、11:30 到 20:00; 星期日、11:30 到 20:00; 星期一、11:30 到 20:00. 隱藏本週營業時間,https://facebook.com/HokePokeTaiwan/, 02 2599 1277,,2022-11-29
https://www.google.com.tw/maps/place/%E7%89%9B%E8%BB%8A%E7%89%9B%E8%82%89%E9%BA%B5/data=!4m7!3m6!1s0x3442a944c32e5ceb:0x9a51be2e071c22e5!8m2!3d25.0642733!4d121.5244455!16s%2Fg%2F11cnxpjfgd!19sChIJ61wuw0SpQjQR5SIcBy6-UZo?authuser=0&hl=zh-TW&rclk=1,牛車牛肉麵,4.1,中式麵食店,23.0,$," 號 104, No. 15雙城街中山區台北市10491",Plus Code: 3G7F+PQ 中山區 台北市,1,0,1,0,星期二、10:30 到 15:00; 星期三、10:30 到 15:00; 星期四、10:30 到 15:00; 星期五、10:30 到 15:00; 星期六、10:30 到 15:00; 星期日、10:30 到 15:00; 星期一、10:30 到 15:00. 隱藏本週營業時間,, 0910 346 373,,2022-11-29
https://www.google.com.tw/maps/place/%E9%83%AD%E5%AE%B6%E7%A7%81%E6%88%BF%E9%BA%B5/data=!4m7!3m6!1s0x3442a95a31d473b1:0x458c10db22f1f471!8m2!3d25.0642879!4d121.5244606!16s%2Fg%2F11s2yj1pjn!19sChIJsXPUMVqpQjQRcfTxItsQjEU?authuser=0&hl=zh-TW&rclk=1,郭家私房麵,4.8,餐廳,29.0,, 104台北市中山區雙城街15號夜市（夜,Plus Code: 3G7F+PQ 中山區 台北市,1,1,0,0,星期二、17:00 到 23:00; 星期三、17:00 到 23:00; 星期四、17:00 到 23:00; 星期五、休息; 星期六、17:00 到 23:00; 星期日、17:00 到 23:00; 星期一、17:00 到 23:00. 隱藏本週營業時間,, 0926 933 467,,2022-11-29
https://www.google.com.tw/maps/place/%E9%AE%AE%E8%B1%86%E6%88%BF/data=!4m7!3m6!1s0x3442a94368abb389:0xeda3a46dcdec926f!8m2!3d25.0617597!4d121.5238116!16s%2Fg%2F1thnlgvm!19sChIJibOraEOpQjQRb5LszW2ko-0?authuser=0&hl=zh-TW&rclk=1,鮮豆房,4.1,咖啡廳,19.0,, 104台北市中山區中山北路二段137巷9號,Plus Code: 3G6F+PG 中山區 台北市,1,1,0,0,星期二、10:00 到 18:30; 星期三、10:00 到 18:30; 星期四、10:00 到 18:30; 星期五、10:00 到 18:30; 星期六、休息; 星期日、休息; 星期一、10:00 到 18:30. 隱藏本週營業時間,https://www.fresh-beans.com.tw/, 02 2511 3551,,2022-11-29
https://www.google.com.tw/maps/place/%E6%99%B4%E5%85%89%E5%A7%91%E5%AB%82%E9%BA%B5/data=!4m7!3m6!1s0x3442abe2578b8a47:0x1d0ab8aef97b25d0!8m2!3d25.0645358!4d121.5229706!16s%2Fg%2F1tfpmd4m!19sChIJR4qLV-KrQjQR0CV7-a64Ch0?authuser=0&hl=zh-TW&rclk=1,晴光姑嫂麵,4.3,麵店,75.0,, 10491台北市中山區雙城街12巷3號,Plus Code: 3G7F+R5 中山區 台北市,1,1,0,1,星期二、11:00 到 21:00; 星期三、11:00 到 21:00; 星期四、11:00 到 21:00; 星期五、11:00 到 21:00; 星期六、11:00 到 21:00; 星期日、11:00 到 16:00; 星期一、11:00 到 21:00. 隱藏本週營業時間,, 02 2591 5234,,2022-11-29
https://www.google.com.tw/maps/place/%E9%87%87%E5%B2%A9%E5%A0%82%E6%8A%84%E6%89%8B%E9%BA%B5%E9%A3%9F%E9%A4%A8-%E6%99%B4%E5%85%89%E5%BA%97/data=!4m7!3m6!1s0x3442a97d50accb9f:0x30bfd119ed090441!8m2!3d25.0645096!4d121.5247607!16s%2Fg%2F11fp4rmk0t!19sChIJn8usUH2pQjQRQQQJ7RnRvzA?authuser=0&hl=zh-TW&rclk=1,采岩堂抄手麵食館-晴光店,4.0,餐廳,144.0,$, 104台北市中山區雙城街17巷5-2號,Plus Code: 3G7F+RW 中山區 台北市,1,0,1,1,星期二、11:30 到 15:00、17:30 到 20:30; 星期三、11:30 到 15:00、17:30 到 20:30; 星期四、11:30 到 15:00、17:30 到 20:30; 星期五、11:30 到 15:00、17:30 到 20:30; 星期六、12:00 到 15:00、17:30 到 20:30; 星期日、休息; 星期一、11:30 到 15:00、17:30 到 20:30. 隱藏本週營業時間,, 02 2595 8288,,2022-11-29
https://www.google.com.tw/maps/place/%E4%BA%8C%E5%8D%81%E7%95%AA+%E9%85%92%E9%A3%9F%E6%96%99%E7%90%86/data=!4m7!3m6!1s0x3442a950522517a5:0xa4124617f2873a79!8m2!3d25.0666155!4d121.5252508!16s%2Fg%2F11t8bb6cst!19sChIJpRclUlCpQjQReTqH8hdGEqQ?authuser=0&hl=zh-TW&rclk=1,二十番 酒食料理,5.0,餐廳,84.0,, 104台北市中山區德惠街20號1樓,Plus Code: 3G8G+J4 中山區 台北市,1,0,1,1,星期二、11:00 到 14:30、17:30 到 22:00; 星期三、11:00 到 14:30、17:30 到 22:00; 星期四、11:00 到 14:30、17:30 到 22:00; 星期五、11:00 到 14:30、17:30 到 22:00; 星期六、11:00 到 14:30、17:30 到 22:00; 星期日、休息; 星期一、11:00 到 14:30、17:30 到 22:00. 隱藏本週營業時間,https://www.facebook.com/%E4%BA%8C%E5%8D%81%E7%95%AA-%E9%85%92%E9%A3%9F%E6%96%99%E7%90%86-104978538985176, 02 2551 1552,,2022-11-29
https://www.google.com.tw/maps/place/%E9%87%91%E9%B6%B4%E9%B9%BD%E9%85%A5%E9%9B%9E/data=!4m7!3m6!1s0x3442a9509ec844d1:0x7cc56445ae6f4b9a!8m2!3d25.0666727!4d121.5296043!16s%2Fg%2F11g7nq1w_l!19sChIJ0UTInlCpQjQRmktvrkVkxXw?authuser=0&hl=zh-TW&rclk=1,金鶴鹽酥雞,3.9,炸物串與串炸餐廳,55.0,$, 104台北市中山區德惠街109-1號,Plus Code: 3G8H+MR 中山區 台北市,0,1,0,0,星期二、15:00 到 23:00; 星期三、15:00 到 23:00; 星期四、15:00 到 23:00; 星期五、15:00 到 23:00; 星期六、15:00 到 23:00; 星期日、15:00 到 23:00; 星期一、休息. 隱藏本週營業時間,, 02 2595 6866,,2022-11-29
https://www.google.com.tw/maps/place/%E6%99%B4%E6%87%B7%E9%BA%B5%E7%B7%9A+The+Old-Timey/data=!4m7!3m6!1s0x3442a944ddace0b5:0xb67a3923fb4c1f67!8m2!3d25.0645316!4d121.5243437!16s%2Fg%2F1tfg5c4q!19sChIJteCs3USpQjQRZx9M-yM5erY?authuser=0&hl=zh-TW&rclk=1,晴懷麵線 The Old-Timey,4.1,熟食店,173.0,, 10491台北市中山區雙城街17-1號,Plus Code: 3G7F+RP 中山區 台北市,1,0,1,1,星期二、06:30 到 17:00; 星期三、06:30 到 22:00; 星期四、休息; 星期五、06:30 到 22:00; 星期六、06:30 到 22:00; 星期日、06:30 到 22:00; 星期一、06:30 到 22:00. 隱藏本週營業時間,https://lihi1.cc/hdX9X, 02 2586 3509,,2022-11-29
https://www.google.com.tw/maps/place/%E5%8F%B0%E5%8C%97%E6%99%B6%E8%8F%AF%E9%85%92%E5%BA%97-+%E4%B8%8A%E5%BA%AD%E9%85%92%E5%BB%8A+Gallery/data=!4m7!3m6!1s0x3442a9688b247a65:0x27aa2b3d149aecbe!8m2!3d25.0541824!4d121.524242!16s%2Fg%2F1wz50dyj!19sChIJZXoki2ipQjQRvuyaFD0rqic?authuser=0&hl=zh-TW&rclk=1,台北晶華酒店- 上庭酒廊 Gallery,4.0,酒吧,205.0,, 10491台北市中山區中山北路二段39巷3號2樓,Plus Code: 3G3F+MM 中山區 台北市,1,1,0,0,星期二、10:00 到 00:00; 星期三、10:00 到 00:00; 星期四、10:00 到 00:00; 星期五、10:00 到 00:00; 星期六、10:00 到 00:00; 星期日、10:00 到 00:00; 星期一、10:00 到 00:00. 隱藏本週營業時間,https://www.regenttaiwan.com/dining/gallery, 02 2523 8000#3852,,2022-11-29
https://www.google.com.tw/maps/place/%E6%9B%BE%E8%A8%98%E7%95%B6%E6%AD%B8%E8%B1%AC%E8%85%B3%E9%BA%B5%E7%B7%9A/data=!4m7!3m6!1s0x3442a9626b7df67d:0xa10657dc8983e980!8m2!3d25.0646851!4d121.5243894!16s%2Fg%2F11j3b3s4vp!19sChIJffZ9a2KpQjQRgOmDidxXBqE?authuser=0&hl=zh-TW&rclk=1,曾記當歸豬腳麵線,4.3,熟食店,38.0,, 10491台北市中山區雙城街,Plus Code: 3G7F+VQ 中山區 台北市,1,0,1,1,星期二、17:00 到 22:00; 星期三、17:00 到 22:00; 星期四、17:00 到 22:00; 星期五、17:00 到 22:00; 星期六、休息; 星期日、休息; 星期一、17:00 到 22:00. 隱藏本週營業時間,https://www.holkee.com/shop/tzenporkknuckle, 0933 909 662,,2022-11-29
https://www.google.com.tw/maps/place/%E6%99%B4%E5%85%89%E9%B9%B9%E6%B9%AF%E5%9C%93/data=!4m7!3m6!1s0x3442a9cdae753587:0x53583150ca1f31bc!8m2!3d25.0648286!4d121.524139!16s%2Fg%2F11rbf5kr2s!19sChIJhzV1rs2pQjQRvDEfylAxWFM?authuser=0&hl=zh-TW&rclk=1,晴光鹹湯圓,4.9,小吃店,16.0,, 104台北市中山區雙城街14號26號攤（屈臣氏門口雙城美食,Plus Code: 3G7F+WM 中山區 台北市,1,1,0,1,星期二、06:40 到 14:00; 星期三、06:40 到 14:00; 星期四、06:40 到 14:00; 星期五、06:40 到 14:00; 星期六、06:40 到 14:00; 星期日、06:40 到 14:00; 星期一、06:40 到 14:00. 隱藏本週營業時間,https://m.facebook.com/%E6%99%B4%E5%85%89%E7%BE%8E%E9%A3%9F-%E6%99%B4%E5%85%89%E9%B9%B9%E6%B9%AF%E5%9C%9326%E8%99%9F%E6%94%A4-1116839155158660/, 0981 737 088,,2022-11-29
https://www.google.com.tw/maps/place/%E5%BC%98%E7%88%BA%E6%BC%A2%E5%A0%A1+%E5%AF%8C%E9%A7%BF%E5%BA%97/data=!4m7!3m6!1s0x3442a9475ae9d99b:0xadcacbdd9c816434!8m2!3d25.0664528!4d121.5318943!16s%2Fg%2F11fr_zz6p8!19sChIJm9npWkepQjQRNGSBnN3Lyq0?authuser=0&hl=zh-TW&rclk=1,弘爺漢堡 富駿店,3.9,早餐餐廳,59.0,$, 104台北市中山區德惠街178號1樓,Plus Code: 3G8J+HQ 中山區 台北市,1,1,0,1,星期二、06:00 到 13:00; 星期三、06:00 到 13:00; 星期四、06:00 到 13:00; 星期五、06:00 到 13:00; 星期六、06:00 到 13:30; 星期日、06:00 到 13:30; 星期一、06:00 到 13:00. 隱藏本週營業時間,, 02 2586 7178,,2022-11-29
https://www.google.com.tw/maps/place/%E5%91%B7%E5%B0%9A%E5%AE%9D/data=!4m7!3m6!1s0x3442a9435d2adba1:0x5ba547f6cf895aad!8m2!3d25.0616543!4d121.5243234!16s%2Fg%2F11dfv5j3p3!19sChIJodsqXUOpQjQRrVqJz_ZHpVs?authuser=0&hl=zh-TW&rclk=1,呷尚宝,2.9,早餐餐廳,113.0,$, 10491台北市中山區中山北路二段137巷18之8號,Plus Code: 3G6F+MP 中山區 台北市,1,1,0,0,星期二、06:30 到 13:20; 星期三、06:30 到 13:20; 星期四、06:30 到 13:20; 星期五、06:30 到 13:20; 星期六、06:30 到 13:20; 星期日、06:30 到 13:20; 星期一、06:30 到 13:20. 隱藏本週營業時間,, 02 2571 2265,,2022-11-29
https://www.google.com.tw/maps/place/394%E9%BB%91%E8%BC%AA%E5%A4%A7%E7%8E%8B/data=!4m7!3m6!1s0x3442a91aaf692a59:0xe697202800a76e80!8m2!3d25.0605386!4d121.5254231!16s%2Fg%2F11h6tyyfhl!19sChIJWSpprxqpQjQRgG6nACggl-Y?authuser=0&hl=zh-TW&rclk=1,394黑輪大王,3.0,關東煮餐廳,145.0,, 104台北市中山區林森北路438號,Plus Code: 3G6G+65 中山區 台北市,1,1,0,1,星期二、11:00 到 23:00; 星期三、11:00 到 23:00; 星期四、11:00 到 23:00; 星期五、11:00 到 23:00; 星期六、11:00 到 23:00; 星期日、11:00 到 23:00; 星期一、休息. 隱藏本週營業時間,, 02 2511 2770,,2022-11-29
https://www.google.com.tw/maps/place/%E9%98%BF%E5%B9%B2%E9%A3%9F%E5%A0%82/data=!4m7!3m6!1s0x3442a93426562b71:0xa3ebe40f92fdd16c!8m2!3d25.0644795!4d121.5243426!16s%2Fg%2F11g4dkm81x!19sChIJcStWJjSpQjQRbNH9kg_k66M?authuser=0&hl=zh-TW&rclk=1,阿干食堂,4.7,熟食店,47.0,, 104台北市中山區晴光市場日13,Plus Code: 3G7F+QP 中山區 台北市,1,1,0,1,星期二、10:30 到 15:30; 星期三、10:30 到 15:30; 星期四、10:30 到 15:30; 星期五、10:30 到 15:30; 星期六、10:30 到 15:30; 星期日、10:30 到 15:30; 星期一、10:30 到 15:30. 隱藏本週營業時間,https://deli-4856.business.site/, 0913 858 419,,2022-11-29
https://www.google.com.tw/maps/place/%E9%BA%B5%E5%AB%82%E7%B1%B3%E7%B2%89%E6%B9%AF+%E9%9B%99%E5%9F%8E%E5%BA%97/data=!4m7!3m6!1s0x3442a94521e8e535:0x5c793e8730f86702!8m2!3d25.065289!4d121.5241723!16s%2Fg%2F1tfcl0s7!19sChIJNeXoIUWpQjQRAmf4MIc-eVw?authuser=0&hl=zh-TW&rclk=1,麵嫂米粉湯 雙城店,3.5,熟食店,373.0,$, 104台北市中山區雙城街16-2號1樓,Plus Code: 3G8F+4M 中山區 台北市,1,0,1,1,,https://ricenoodlesoup.weebly.com/, 02 2596 1927,,2022-11-29
https://www.google.com.tw/maps/place/%E6%AD%90%E5%8D%A1%E8%AB%BE%E8%AB%BE+%60O+ka+roll+roll/data=!4m7!3m6!1s0x84b9fa7bd03c8413:0x62f58ee4298b7c66!8m2!3d25.0537467!4d121.5210757!16s%2Fg%2F11pkjck7fr!19sChIJE4Q80Hv6uYQRZnyLKeSO9WI?authuser=0&hl=zh-TW&rclk=1,歐卡諾諾 `O ka roll roll,5.0,甜品店,23.0,, 104台北市中山區中山北路二段20巷15號3F,Plus Code: 3G3C+FC 中山區 台北市,0,0,1,1,,http://okarollroll.com.tw/, 0987 814 522,,2022-11-29
https://www.google.com.tw/maps/place/%E7%9F%B3%E6%B4%9EPUB(My+Place)/data=!4m7!3m6!1s0x3442a9451374d4cb:0xf7cae55ff17bc988!8m2!3d25.066283!4d121.5237079!16s%2Fg%2F1v4pqps8!19sChIJy9R0E0WpQjQRiMl78V_lyvc?authuser=0&hl=zh-TW&rclk=1,石洞PUB(My Place),4.1,酒吧,253.0,$$, 10491台北市中山區雙城街32巷3之1號,Plus Code: 3G8F+GF 中山區 台北市,1,0,0,0,星期二、20:00 到 02:30; 星期三、20:00 到 02:00; 星期四、20:00 到 03:00; 星期五、19:30 到 03:00; 星期六、20:00 到 03:00; 星期日、20:00 到 02:00; 星期一、20:00 到 02:00. 隱藏本週營業時間,https://instagram.com/09_my_place_09?igshid=YmMyMTA2M2Y=, 02 2591 3673,,2022-11-29
https://www.google.com.tw/maps/place/%E7%B8%BD%E6%9F%B4+%E6%97%A5%E5%BC%8F%E6%B0%B7%E8%8F%93%E5%B0%88%E8%B3%A3/data=!4m7!3m6!1s0x3442a9d79a72b1cd:0xcefce4bfbe4efa82!8m2!3d25.0539244!4d121.5214505!16s%2Fg%2F11sw_8pl6c!19sChIJzbFymtepQjQRgvpOvr_k_M4?authuser=0&hl=zh-TW&rclk=1,總柴 日式氷菓專賣,5.0,雪糕店,139.0,, 104台北市中山區中山北路二段26巷18號,Plus Code: 3G3C+HH 中山區 台北市,0,1,0,0,星期二、13:30 到 18:30; 星期三、休息; 星期四、13:30 到 18:30; 星期五、13:30 到 18:30; 星期六、13:30 到 18:30; 星期日、13:30 到 18:30; 星期一、休息. 隱藏本週營業時間,, 0978 315 823,,2022-11-29
https://www.google.com.tw/maps/place/%E9%84%89%E6%9D%91%E9%B5%9D%E8%82%89/data=!4m7!3m6!1s0x3442a945216dc82f:0xd779347c15ed03e1!8m2!3d25.0644569!4d121.5242639!16s%2Fg%2F1pzsbg4f0!19sChIJL8htIUWpQjQR4QPtFXw0edc?authuser=0&hl=zh-TW&rclk=1,鄉村鵝肉,3.7,熟食店,63.0,$, 10491台北市中山區雙城街17巷,Plus Code: 3G7F+QP 中山區 台北市,1,1,0,0,,https://nixojov.pixnet.net/blog/post/347998072-%E3%80%90%E5%8F%B0%E5%8C%97%E7%BE%8E%E9%A3%9F%E3%80%91%E9%84%89%E6%9D%91%E9%B5%9D%E8%82%89-%E5%A4%9C%E5%B8%82%E8%A3%A1%E7%9A%8450%E5%B9%B4%E8%80%81%E5%BA%97, 0932 202 100,,2022-11-29
https://www.google.com.tw/maps/place/%E6%9E%97%E7%88%BA%E7%BE%8E%E5%91%B3%E5%B0%8F%E7%B1%A0%E5%8C%85/data=!4m7!3m6!1s0x3442a94574192c9f:0xcaf19bd4ccbd233f!8m2!3d25.0668549!4d121.5229013!16s%2Fg%2F11c59_mmzq!19sChIJnywZdEWpQjQRPyO9zNSb8co?authuser=0&hl=zh-TW&rclk=1,林爺美味小籠包,4.3,中式包點店,33.0,, 10491台北市中山區德惠街1號,Plus Code: 3G8F+P5 中山區 台北市,0,1,0,0,星期二、05:00 到 09:40; 星期三、05:00 到 09:40; 星期四、05:00 到 09:40; 星期五、05:00 到 09:40; 星期六、05:00 到 09:40; 星期日、休息; 星期一、05:00 到 09:40. 隱藏本週營業時間,https://www.facebook.com/grandpalindumplings/, 0905 713 488,,2022-11-29
https://www.google.com.tw/maps/place/%E9%98%BF%E8%90%AC%E9%B5%9D%E8%82%89/data=!4m7!3m6!1s0x3442a944dc1226df:0xb686f1f486e47dcd!8m2!3d25.0645504!4d121.524412!16s%2Fg%2F1tfhd388!19sChIJ3yYS3ESpQjQRzX3khvTxhrY?authuser=0&hl=zh-TW&rclk=1,阿萬鵝肉,3.6,熟食店,641.0,$$, 10491台北市中山區雙城街17之1號,Plus Code: 3G7F+RQ 中山區 台北市,1,1,0,0,星期二、休息; 星期三、11:00 到 21:30; 星期四、11:00 到 21:30; 星期五、11:00 到 21:30; 星期六、11:00 到 21:30; 星期日、11:00 到 21:30; 星期一、11:00 到 21:30. 隱藏本週營業時間,https://www.facebook.com/AWanERou/, 02 2595 3507,,2022-11-29
https://www.google.com.tw/maps/place/See's+%E6%99%82%E6%80%9D%E7%B3%96%E6%9E%9C%E4%B8%AD%E5%B1%B1%E9%96%80%E5%B8%82/data=!4m7!3m6!1s0x3442a942fc04c0fd:0x21845f49081368fd!8m2!3d25.0596662!4d121.5232173!16s%2Fg%2F11g_5xqsq!19sChIJ_cAE_EKpQjQR_WgTCElfhCE?authuser=0&hl=zh-TW&rclk=1,See's 時思糖果中山門市,4.4,朱古力店,51.0,, 104台北市中山區中山北路二段99號,Plus Code: 3G5F+V7 中山區 台北市,0,0,0,0,星期二、11:00 到 19:00; 星期三、11:00 到 19:00; 星期四、11:00 到 19:00; 星期五、11:00 到 19:00; 星期六、11:00 到 19:00; 星期日、11:00 到 19:00; 星期一、11:00 到 19:00. 隱藏本週營業時間,http://tw-tpe.taipeicity.sees.com/chocolate_shops_taipei-city_tw-tpe_intl-99.html, 02 2568 3849,,2022-11-29
https://www.google.com.tw/maps/place/%E8%90%AC%E5%AD%97%E8%97%A5%E7%87%89%E6%8E%92%E9%AA%A8/data=!4m7!3m6!1s0x3442a958f67e7803:0x5ef1df7625cf9d2d!8m2!3d25.0642958!4d121.5244518!16s%2Fg%2F11q3_xmjwr!19sChIJA3h-9lipQjQRLZ3PJXbf8V4?authuser=0&hl=zh-TW&rclk=1,萬字藥燉排骨,3.1,中餐館,11.0,, 10491台北市中山區雙城街,Plus Code: 3G7F+PQ 中山區 台北市,1,1,0,0,,,,,2022-11-29
https://www.google.com.tw/maps/place/%E9%83%AD%E5%85%83%E7%9B%8A+%E4%B8%AD%E5%B1%B1%E9%96%80%E5%B8%82/data=!4m7!3m6!1s0x3442a969036d4791:0x230ce9328c616918!8m2!3d25.054265!4d121.522429!16s%2Fg%2F1thtm900!19sChIJkUdtA2mpQjQRGGlhjDLpDCM?authuser=0&hl=zh-TW&rclk=1,郭元益 中山門市,4.2,糕餅店,169.0,$$, 10491台北市中山區中山北路二段34號,Plus Code: 3G3C+PX 中山區 台北市,0,1,0,1,星期二、10:30 到 21:00; 星期三、10:30 到 21:00; 星期四、10:30 到 21:00; 星期五、10:30 到 21:00; 星期六、10:30 到 21:00; 星期日、10:30 到 21:00; 星期一、10:30 到 21:00. 隱藏本週營業時間,http://www.kuos.com/, 02 2568 2136,,2022-11-29
https://www.google.com.tw/maps/place/%E6%99%B4%E5%85%89%E8%B1%AC%E8%85%B3%E9%A3%AF%E3%80%82%E6%99%B4%E5%85%89%E5%A4%9C%E5%B8%8239%E8%99%9F%E6%94%A4/data=!4m7!3m6!1s0x3442a9cae2fa6a8f:0xd7aecd3b13874e92!8m2!3d25.0642289!4d121.5242889!16s%2Fg%2F11rz7g1msz!19sChIJj2r64sqpQjQRkk6HEzvNrtc?authuser=0&hl=zh-TW&rclk=1,晴光豬腳飯。晴光夜市39號攤,4.4,中餐館,12.0,, 104台北市中山區雙城街10巷1號,Plus Code: 3G7F+MP 中山區 台北市,1,1,0,0,,,,,2022-11-29
https://www.google.com.tw/maps/place/%E6%A6%95%E8%B1%86%E8%8A%B1/data=!4m7!3m6!1s0x3442a9e703f87059:0x5f54a2fa0062a685!8m2!3d25.0570014!4d121.5208357!16s%2Fg%2F11s4tltxts!19sChIJWXD4A-epQjQRhaZiAPqiVF8?authuser=0&hl=zh-TW&rclk=1,榕豆花,4.9,甜品店,12.0,, 10491台北市中山區民生西路66巷21號,Plus Code: 3G4C+R8 中山區 台北市,1,1,0,1,,,,,2022-11-29
https://www.google.com.tw/maps/place/%E6%A8%82%E9%A3%9F%E9%87%8C%E9%A4%90%E5%BB%B3/data=!4m7!3m6!1s0x3442a9cae5fb4b71:0xb83bad1c60aee9b7!8m2!3d25.0641982!4d121.5247402!16s%2Fg%2F11rv58b954!19sChIJcUv75cqpQjQRt-muYBytO7g?authuser=0&hl=zh-TW&rclk=1,樂食里餐廳,5.0,餐廳,23.0,, 104台北市中山區雙城街13巷7號,Plus Code: 3G7F+MV 中山區 台北市,1,0,1,1,星期二、12:00 到 14:00、17:30 到 21:00; 星期三、12:00 到 14:00、17:30 到 21:00; 星期四、12:00 到 14:00、17:30 到 21:00; 星期五、12:00 到 14:00、17:30 到 21:00; 星期六、12:00 到 18:30; 星期日、休息; 星期一、12:00 到 14:00、17:30 到 21:00. 隱藏本週營業時間,http://www.andys.tw/, 0988 149 638,,2022-11-29
https://www.google.com.tw/maps/place/%E8%90%AC%E4%BD%B3%E9%84%89-%E5%BE%B7%E6%83%A0%E5%BA%97/data=!4m7!3m6!1s0x3442a95751e8e773:0x9636e645a9ad10ad!8m2!3d25.0663853!4d121.53171!16s%2Fg%2F11g01_zcxm!19sChIJc-foUVepQjQRrRCtqUXmNpY?authuser=0&hl=zh-TW&rclk=1,萬佳鄉-德惠店,4.6,早餐餐廳,72.0,, 10491台北市中山區德惠街168號,Plus Code: 3G8J+HM 中山區 台北市,1,1,0,0,星期二、06:00 到 13:00; 星期三、06:00 到 13:00; 星期四、06:00 到 13:00; 星期五、06:00 到 13:00; 星期六、06:00 到 13:00; 星期日、06:00 到 13:00; 星期一、06:00 到 13:00. 隱藏本週營業時間,, 02 2591 0559,,2022-11-29
https://www.google.com.tw/maps/place/%E7%94%B0%E8%8E%8A%E9%9F%B3%E6%A8%82PUB%E9%A4%90%E5%BB%B3/data=!4m7!3m6!1s0x3442a94512ffdd33:0xbab7dfc563d6be9b!8m2!3d25.0662964!4d121.5236063!16s%2Fg%2F1tf5my18!19sChIJM93_EkWpQjQRm77WY8Xft7o?authuser=0&hl=zh-TW&rclk=1,田莊音樂PUB餐廳,4.3,酒吧,170.0,$$, 10491台北市中山區雙城街32巷5號,Plus Code: 3G8F+GC 中山區 台北市,1,0,0,0,星期二、20:00 到 02:00; 星期三、20:00 到 02:00; 星期四、20:00 到 02:00; 星期五、20:00 到 04:00; 星期六、20:00 到 04:00; 星期日、休息; 星期一、20:00 到 02:00. 隱藏本週營業時間,https://www.facebook.com/FARMHOUSEMUSICPUB/, 02 2595 1764,,2022-11-29
