,verse_text,label
172,肉類及各式菜類都非常好！   唯一缺點就是可能抽風設計不太好，吃火鍋吃完身上火鍋味最重的一次。,4
173,真的就只是平價，但麵真的很不好吃，海鮮蒜炒的蝦腥味很重，爆漿餐包也不是每個都爆漿，還在麵裡吃到奇怪的物質，刮到嘴巴，總之不會再來了,1
174,飲料好喝 干貝漢堡也好吃 但是可能是新開的關係 上菜速度實在是太慢了 而且餐點確認了好幾遍結果還是送錯？ 建議不餓的時候來～也希望之後會改善,3
175,110/5/2星期日11：30等到11：50只出3道菜，我問說可以點兩到菜就好嗎？只見夾菜人員拿空的便當盒排著順序，等陸續的菜要夾。問兩次也沒要回應。   後面的客人爺爺大聲的跟我說，還講兩次：對不起，這要排隊不是妳想說兩樣菜就好！   旁邊的客人奶奶爭論：為什麼不能只吃兩道菜？還要等後面幾道菜？   好吧…我餓了，下次也不會去。   還沒吃就爭論菜要等多久？？？   還要給一顆星？半顆都不到吧！,1
176,上面寫營業中，結果到現場沒開門,2
177,麵條偏硬但能接受，湯頭濃郁好喝,4
178,服務態度好，品項多元。   胡椒餅完全非典型，應該算豬肉餡餅      上午好像租給其他人，賣早餐，有紫米飯糰(無肉鬆)豆漿粥那些的。,4
179,餃子小皮厚，普通的水準，用“餃”命名應該是要令人感到很好吃，點了最貴的干貝水餃，令人失望,2
180,非常糟糕 都已經排了半小時 只不過一位去上個廁所回來 就要求重新排隊 ，所以要去吃的人記得穿尿布 去排隊,1
181,新開的早午餐店   餐點好吃，環境舒適   值得來訪,4
182,很有氣氛的地方 適合來這過個優先下午,5
183,店內位子不多，但是用料實在且道地好吃！,4
184,早餐店的溫馨感，最適合休假日來這邊，享受悠閒早晨,4
185,我點的是咖哩牛肉蛋包飯，以份量來說蠻多的，吃完很飽。   咖哩稍微鹹了一點，而且馬鈴薯跟紅蘿蔔應該是另外煮的，雖然軟但沒味道，一吃就是水煮的。   馬鈴薯可是靈魂啊，怎麼可以沒有咖哩味啊   飯的部分口感稍微Q了點，如果軟一點應該更好吃~,3
186,"店員人很好, 也很客氣 但實在沒辦法給太高分...等了半小時+後來的客人先拿到餐點+水餃明顯煮太久皮爛掉了+水沒有瀝乾導致水餃軟軟的...  ",3
187,CP值很低！地方很小、東西很貴！ 甜點的口味卻很一般！,1
188,燒賣好吃，小籠包皮厚餡少，有點失望,3
189,用餐幾次這家真的是去過的瓦城集團餐廳服務最爛的，因為就近，即使之前覺得服務差，也還是偶爾會光顧，但真的是夠了，以後再也不去。服務人員不夠專業，需要什麼常常都要自己去找人，有次只有我們一桌客人也一樣；另一次加點飯講了第三次才來；內用又另點了外帶，外帶的餐點竟然也加一成服務費？別家會分開算，然後外帶的餐點有告知提前製作，結果用完餐結帳還沒做，還要等,1
190,另一家我們全家的迪化街愛店。   我特愛他家的熱杏仁茶配油條！,4
191,建議把沒有賣的食品項目下架   不要牌子寫5:30-10:00有賣   但是實際上去了卻說只有三明治   一點小建議,3
192,焗烤飯和麵各種口味都夠位，披薩好吃但份量有點小蔬菜果汁原汁原味很棒。,5
193,實在太慢，點個餐等超過30分鐘,1
194,"服務不佳,不知為何，同體系，桃園店服務很好，食材都差不多，當然就比服務  ",2
195,份量偏小，路過聞到很香，但味道就也還好。,2
196,老闆親切！ 真材實料， 功夫了得。鑽 ~,5
197,蘿蔔丸子湯 幾塊蘿蔔 一顆貢丸55塊 有點太貴了,2
198,"服務態度爛.餐點送錯.推託不想負責, 為何別家餐廳送錯餐點可以馬上負責任補送,你們卻不行!.  ",1
199,食料配置改到裡面之後體驗差滿多的，夾料不方便、燈光設計也被打亂，食物看起來都不好吃了，省了電費卻降低食慾，空間佈光也沒有配合調整，店內比以前不溫暖、沒精神，降低來店意願十分可惜。要調整可以，建議找專業的來，不要自己亂搞因小失大,2
200,舒適的空間，店內人員很有親和力，菜很好吃，可以緩慢用餐聊天喝酒的好地方,5
201,食材新鮮美味，手工烏龍麵和小米做成的年糕絕讚 ，唯獨是菜盤及肉的份量真的偏少，適合喜歡吃精緻的人，湯頭超級好，最後煮粥來收尾超幸福,4
202,餐點普通   環境整潔需加強,2
203,肉類肉質與美味兼顧   胡麻醬微辣提味加分不少   其他方面較少記憶點,4
204,好吃，好吃，就是好吃...吃過你就知道,5
205,今天去吃鍋貼，難吃！鍋貼應該是煎得脆脆熱熱才好吃，結果軟軟的不熱；排骨蘿蔔湯也是，怎麼是溫的？湯要熱的才夠味啊，好失望！   再次去吃，有進步，韭菜鍋貼還不錯吃；排骨湯雖仍是35元，但排骨變得好小好小，不知在吃甚麼，完全沒排骨味。,2
206,點了鹹酥雞丼飯，炸雞肉口感不錯可惜調味偏輕淡，裝潢氛圍不錯，價位偏高。,3
207,芝麻糊豆花口味不錯，只是當天煮的芝麻糊有點太甜，價格稍稍貴一點，不過環境還蠻不錯的!,3
208,咖啡不行，餐點不行，而且很貴，完全不推薦,1
209,地下室放置的兒童餐具，水杯上面有黑色污垢，還有厚厚的灰塵 再麻煩多多注意，感恩,2
210,在一個很小的單人咖啡館裡喝上好咖啡（不是很好，但很好），在工作日的下午，那裡空無一人，很安靜。,4
211,以前夏天幾乎每週必去吃一回。   但大概三個月沒去吃了，   再訪時發覺裡頭人馬好像更換...   雖然配料的選擇性變得更多、   能點選的種類也更豐富，   但再次食用發覺變得不像從前的口味了...   許多配料吃起來也沒有以往好吃...   就連黑糖吃起來也變得都不太純了      如果是換了老闆，變了經營人，   那我想吃過這一回便不再來訪,2
212,吃過酸掉的小菜，點小菜時可以注意一下。,2
213,很適合唸書 吃點點心的地方,4
214,西湖地區的老餐廳 ，內湖科學園區開辦之前就已營業的台式川菜館子 。餐廳維持乾靜明亮 ，是附近社區 及內科園區公司聚餐的選擇 。出菜快 ，老板娘待人客氣 ，價錢合理公道 ，菜色如干扁四季豆 ，樟茶鴨 ，杏片海麻薯 ，蔥爆牛肉 ，豆干肉絲 等菜色美味 。,4
215,從小吃到大，很優秀的一家店,5
216,對，是好吃、用心、服務不錯、有氣氛，但一個小小的前菜、一個只有三口的燉飯、幾片豬肉、黏在盤子上吃不到的檸檬塔，總共2200！會不會太扯？,2
217,餐廳超級乾淨，連廁所也是！   我吃過河粉，涼拌米線，薑汁牛肉飯，每一樣都很好吃。現在晚餐就不用想要吃啥了☺,5
218,這家店在騎樓貼了告示，溫馨提醒大家不要在騎樓抽煙，結果老闆自己帶頭坐在騎樓椅子上抽，還聚集了一群人在抽，大聲喧嘩聊天，只要有人開門，二手菸就飄進來，一邊吃飯一邊聞二手菸，不給負評不行。      餐點的部分只能說見仁見智，個人覺得味道普普，C/P值很低，店內的氣氛比較像百元熱炒，想享受一頓安靜溫馨的家庭聚餐還是別來了,1
219,中午約莫一點在店內待了至少十分鐘以上，櫃台完全沒人，也稍微喊了一下也無人回應，請問店是有在開嗎？另外，架上擺設的商品全是灰塵，看了一下大部分商品的製造日期都是在半年前....,2
220,這是一家先炸後烤的燒烤店！東西又有種先酥後脆的口感！配合上店家獨特醬汁！總吸引一些當地老饕來品嚐！老闆也很客氣！只是感覺衛生還可以加強！如果你經過，絶對可以一嚐！記得配啤酒哦！,3
221,叉燒肉超出水準的好吃，但飯太濕黏，出餐品質也不穩定，今天買的便當少了糖心蛋，青菜略微泛黃，要求飯少也未做到。其表現水準，與價位不符。,3
222,1/2凌晨5：23在此用餐，前臺沒精神態度散漫，吃到一半看到火鍋裡面有一隻約一公分長的蟑螂，當場覺得心情很差，跟前臺反應，一臉我找麻煩的問我說，啊所以你要換一鍋嗎？，服務態度真的欠佳，員工訓練有待加強。,1
223,去領應援物的時候，店員的臉不知道在臭什麼意思的...,2
224,老奶奶檸檬蛋糕不錯吃，價格實惠,4
225,就餐點而言的話，我覺得還好，沒有到讓我驚艷感....   因為價格上來講....屬於偏高，但是食材還沒有到這價格....   例如馬糞海膽五大條在小江日式料理...好吃...價格也不會太貴...但是這邊單點一條就要$350....炙燒比目魚鰭邊握壽司...這裡也偏貴，一貫$120...原以為可能很大片美味...但是普通大小，而且偏硬沒有軟嫩感....   但是料理中還是有一個值得推薦的就是：鵝肝握壽司....那個鵝肝就真的煎的好吃....而且厚....      還要讚賞的地方是：服務員的服務態度還有師傅的配合度也是很不錯....基本上就算菜單上沒有的料理，你想要額外加點，師傅能做有時間做，也是會做給你...好不好吃是其次，但是這個服務很值得誇獎....      只是可惜這個價格如果食材只是這樣品質的話，我只能給三顆星，但如果價格沒那麼高的話，還是值得推薦。,3
226,菜色豐盛，主菜可口，價位不貴。,4
227,東西普普服務不錯，可惜因為是轉角夏天太熱，東天風吹旁邊又是水溝摩托車.......,3
228,口味獨特，老闆極度具有敦親睦鄰精神，可惜沒推出二樓室外機造型蛋糕，讓我失望,3
229,連續兩次吃都有看到裡面有頭髮，非常噁心。,1
230,還算在水平線上，對得起這個價格，可以看得出是有用心的,4
231,難吃 燒胃 很油 麻辣鍋酸菜不行 服務不到位,1
232,位子不多，也許是怕有人佔位太久，所以冷氣開爆強   樓上好像是摩斯訓練中心，有看過許多別摩斯徽章的人,3
233,臉可以在臭一點臭到你阿嬤都不認得   奶茶喝起來像水 珍珠咬起來像石頭   請改善,2
234,印象中，香味誘人的手扒雞，就是要熱熱的吃，既軟嫩又多汁，但是冷掉之後，似乎令人敬謝不敏。   而德惠街上的甘味雞，就是要你直接吃冷的！吃冷的？！實在令人匪夷所思，兼猶豫不決，讓人不禁要問，不用加熱？是的，不用加熱！大多數人都不相信有這麼神奇，只有吃過的人才能領會箇中的奧妙。          印像中，香味誘人的手扒雞，就是要熱熱的吃，既軟嫩又多汁，但是冷掉之後，似乎令人敬謝不敏。   而德惠街上的甘味雞，就是要你直接吃冷的！吃冷的？ ！實在令人匪夷所思，兼猶豫不決，讓人不禁要問，不用加熱？是的，不用加熱！大多數人都不相信有這麼神奇，只有吃過的人才能領會箇中的奧妙。,1
235,座位不擁擠，蠻舒適的。適合和朋友小聚用餐！,4
236,一開始   眼睛看不夠吃   再眨一下   你會驚奇   怎麼如此剛剛好,5
237,好吃的各種鍋，每次來都人滿滿~家人愛吃大腸臭臭鍋，裡面也有素食藥膳鍋跟牛奶鍋！╰(*´︶`*)╯來唭哩岸可以來品嚐！,4
238,遼寧街，朱崙街，轉角口的老攤子！,3
239,個人覺得噱頭成分為多   它應該改名叫 九湯屋-魚水   但我寧願去吃九湯屋   魚有腥臭味 像泡在氵交醃漬,1
240,對聲音敏感的人，建議可以考慮別家店。      坐在這家店基本可以「聽」見老闆的每個動作。煮咖啡的聲音因為是開放式廚房，其實可以理解；但其餘的收拾桌子、拖椅子、關冰箱、開盒子拿東西、各式敲敲碰碰確實是動作粗魯的聲音大小，當然也不確定是不是老闆今天心情不太好。      並沒有認為老闆應該天天開心、或有義務注意音量的意思，僅是以個人體驗提醒預計前來的客人。      除了被這些聲音吵到神經外，空間確實是寬敞舒適的。,3
241,菜好吃，服務很差，黃x軒人員送餐用擠的，都不會說不好意思，已經來第三次，每次都不知道在趕什么..真的很無言...,2
242,涼麵湯類跟小菜都不錯，只是用餐環境很普通。 午餐人非常多，要等座位就是。,4
243,1.服務人員實在受訓不足，不清楚菜色，不清楚分量，也無法推薦餐點   2.結帳時沒有算總金額，然後服務費也計算也未寫在帳單上，帳單看的一頭霧水，還要自己計算   3.部分菜色不錯，但單價相當高，分量少   4.會不斷看到兩位服務生一直在滑手機      整體而言，實在不太值得花大錢去吃,2
244,鴨腸不脆、雞心有怪味，整理來說口味不算好吃。雖然價格便宜，老闆也很親切，但還是不會在回購！,2
245,五星給小菜的～   蓮藕是不多見的小菜很脆口,4
246,"food r great, especially the signature dish, pork liver soup n Dan dan noodle. mid range price, not cheap for local food. seating area is a bit too close to each other. service is great but dont like to clean the table n bring bowls n dishes to the cleaning area by yourself.   食物很好吃，尤其是招牌豬肝湯和擔擔麵，中等價位，比起一般台灣小吃，較不便宜。裡面的座位蠻擠得，不是太舒適。服務態度非常好，但是不喜歡客人自己吃完東西還要清理桌上的碗碟到清潔的地方，那萬一不熟練打翻，甚至打翻在其他客人身上更不好吧。  ",3
247,餐點多樣化，上餐迅速，蠻好吃的！,4
248,充滿木質的芬芳、燈光溫和、花藝精美、空間布置明亮優雅，而且服務溫馨，是充滿人文藝術的舒壓茶空間，適合辦年會、成果展以及茶會的地方，更是個人安心品茗的好地方,4
249,我建議各位朋友喝醉了再來... 高國華老師生日快樂！,3
250,蝦捲、雞腿都好吃   滷汁偏甜，但很下飯   綜合湯一般般   唯一比較可惜的是有小強亂跑,2
251,聖誕蘭姆酒水果蛋糕~      沒有想像的甜到爆，很溫和，而且酒味濃郁，好吃~,4
252,三訪   90$ 鹹酥雞肉 少   50$ 花椰菜 六小小小朵   外送有附紙袋 我要自費買塑膠袋   老闆很用心，這幾次購買口味不錯      只是被每次被協助結帳點餐的人員心情好像都很差      Uber foodpada點餐有蓋子紙盒可方便拿取，外送包裝精緻。   外帶排隊就只有寬寬的紙杯放著鹹酥雞 只能再花錢買不環保的塑膠提袋。,4
253,這間首推芋頭米粉，湯頭有濃郁的芋頭味，米粉又煮得很Q彈。雖然個人對這道菜沒有好感，但這家卻做得很好，讓我經常點這道菜。其餘餐點較不出色，份量偏少，尤其是小菜，但仍是美味。給五星。,4
254,高高的男店員感覺是菜鳥 點餐需要加油,2
255,很佛的店，菜多肉多不油不膩。   非常推薦他們家的紅糟豬肉飯～～,5
256,出飲料速度慢沒關係，報的時間落差很大，講了，互相推不是我講的,2
257,雖然價錢平價但吃的出來醬料是熬煮的   Cp值高   很用心的小店，餐期建議先打電話訂購,5
258,豬腿飯還不錯，不會太油膩，但綜合四神湯比較普通，且完全不熱，只有溫溫的,3
259,帶位非常不行，提前到場還要一直等，看著別人進去感覺超差，不知道這邊怎麼安排順序的～再也不想來，有夠爛，超級不建議來！,1
260,"現在肉羹偷斤減兩一碗裡兩條完整,小肉未及魚江加起來三條多一点,店家不老實請大家拒吃          現在肉羹偷斤減兩一碗裡兩條完整,小肉未及魚江加起來三條多一點,店家不老實請大家拒吃  ",1
261,好吃 比起一般市面上的羹麵 口味清淡 不會死鹹 滿推的店家,4
262,叫了外送 不曉得是不是接近收攤時間   所以炸物偏乾 切片偏大 例如豆乾 豬血糕   以上兩項硬到可以敲出聲音=   鹹酥雞肉質有點乾澀   雞屁股快變餅乾 我個人是可以接受乾的   因為不喜歡過油 但是過乾 XD   四季豆 柳葉魚 魷魚就是正常表現,2
263,東西好吃，用餐時間人多，工作人員有時臉色不是太好看，東西好吃，價格實惠，青菜選擇多,4
264,等了半小時說單子不見，還完全不記得我們點什麼，完全沒開始做餐，要我們重劃單，但錢都收了，竟然完全沒明細紀錄？有跟外送平台合作的店家，內用風險真的好高。,1
265,補水的速度很慢，倒酒還大力的撞到杯子，完全沒有服務可言   小甜生蠔，真的有夠小還不甜   沒吃過這麼離譜的米其林餐廳,1
266,20200905到訪   蛋餅好吃皮酥鬆軟   豆漿好喝甜度可以跟老闆說   個人比較愛甜所以沒調整   但是環境....就....看個人了,4
267,餐食多元，有許多下酒菜，10點後變成現場琴師伴奏的piano bar，氣氛還不錯,4
268,已經不是記憶中的味道了,3
269,咖啡好喝，店員臉很臭.講話態度差，不願再來了！,1
270,這次吃起來很好吃！店員服務也很親切～,5
271,熱炒口味普通，沒有鑊香氣,3
272,為什麼沒有甜不辣之中的靈魂【米血糕】？醬料味道不行、不好吃,2
273,湯頭淡、肉少、又貴   第一次吃到羊肉爐裡面居然沒有配菜   裡面只有少少幾塊肉、一堆當歸   雖有配菜都要自己購買   服務人員非常不專業！   問她有沒有兒童椅 居然說：我不知道@@（後來是有）想說第一天上班嗎？   點了不同的兩盤菜（A菜、水璉），結果上了兩盤A菜。跟他說另一盤是水璉，他重新炒一盤空心菜來@@真的是傻眼，算了與家人就這樣默默的吃了 不想再麻煩他！   老闆也不說聲抱歉 還解釋一堆藉口   感覺很不會做生意   菜感覺不對味、比快炒店難吃   環境衛生不好   上面還會滴水   唉～,1
274,除了飯可能是傳統煮法   其餘應該都是靠機器作出來的餐點   女老闆算man，eq不怎麼欣賞   男老闆有點……呃 你是正妹會有好康,2
275,今晚的佳麗村三姐妹，是很棒的電影   哥倫比亞日曬和千層麵也都很迷人   但是因為今晚人較多吧！給咖啡時，居然以紙杯上餐，這不是一杯35的便利商店咖啡吧！雖然反應後立即換上，但是咖啡已經打折了。   更何況還有因為座位安排，導致整場我都要拉長脖子找空隙看電影，雖然環境簡單，但是基本的觀賞權，應該不可以打折吧！   現在還是防疫期間，如果開放用餐，就不應該和不認識的人坐太近吧！,2
276,推酸辣湯和招牌韭菜鍋貼,4
277,很用心經營的特色店，因為趕時間，無法聽老闆的介紹，有機會一定會再來的!,5
278,這篇評論晚了一個月發表，當時滿懷期待期待進入此旗艦店，沒想到咖啡機壞了，不能點選咖啡，馬上感覺很難過，也許我已經有咖啡癮了，但是旗艦店是否應該有應變措施，麥味登總公司平常要有備用咖啡機可以緊急支援，2小時內更換，尤其是旗艦店。,2
279,一間用最最上乘食材，卻只有一星級的師傅手藝   可惜了！！食材本身   要是:食材本身會說故事，一定拼命的叫！！！   我不要當鬼……………………N次。(明白的，就知在說誰！！ 畢竟拿錢手軟,2
280,威士忌種類非常多，服務人員介紹的非常詳細專業，但價格稍高，要來的人要先考慮一下荷包承受力，目前疫情期間晚上只有日料，沒有薯條之類的小點,3
281,信義路上南山大樓裡的咖啡廳,3
282,服務親切，但真的好淡 好像在喝水一樣…… 沒有柳橙香 只有葡萄柚澀味 ，   有詢問過半糖是否會酸，真的不會酸 但也太淡太澀不好喝……,2
283,很好的用餐地點，適合三五好友聚餐，人數超過也有包廂可用。,4
284,"內用有邊桌坐單人與四方小桌拼放，先劃單點餐後付款，醬料餐具在出餐口處小角落上。      韭菜鍋貼5個$32,等了約3～4分鐘，但是上來的溫度只有溫溫的，不是熱的，就是再加熱一下下或保溫的低溫度，不舒服的口感。      酸辣湯先上，會有點燙口，酸鹹度剛好夠味，再加上一兩圈烏醋更夠味，料不多，湯居多。      服務人員感覺是外籍，還能溝通，和善有禮。  ",4
285,百香橙四季70塊稀到像在喝水,1
286,羊肉爐沒有羊肉爐味.....炒飯炒麵都不好吃   又一直強迫推銷,1
287,哪家餐廳下午 3 點關門，但他們的廚房提前一個小時關門？一路來到這裡，下午 2:05 到達，但被拒之門外。令人失望。,2
288,很棒ㄉ店   讚   一定是大拇指啦…>_<…,5
289,CP值太低了 餐點加服務費也大多要$400   重點吃不飽 味道也普普...很不推,1
290,"空調位置不好,較悶熱。假日人多時，上菜速度緩慢,一頓飯超過2小時。  ",2
291,雖然不錯吃，但蛋餅還是漲價了.....,3
292,真的不用像我特別跑來吃，國父紀念館站附近這個價格有很多更好吃的，離捷運站走八分鐘很普通，南蠻雞和膠原蛋白雞加起司也沒很好吃我是覺得南蠻雞味道很特殊，當天沒有湯品是不好喝的無糖紅茶杯子有沒洗乾淨殘留的咖啡味，出餐速度不快我早上第一個去的客人也是不快,2
293,口味尚可，但防疫期間老闆娘會在店內把口罩摘下來講電話...這一點讓我不太能接受。,2
294,店內無廁所，跟松山運動店一樣，不能用黑卡,2
295,自助區太小，人擠人，服務還可以,2
296,週日有很多菲律賓美食供選擇,3
297,東西蠻多的 然後也不是很貴，這次買的玩具狗狗很喜歡！,4
298,酸辣麵不酸也不辣 連個肉絲也沒有,2
299,叫號時會漏叫，要自己注意有沒有被漏掉,2
300,以前都到永吉路30巷的5味用餐，但多次用餐下來決定換間店吃看看 。      信義松山店真的感受差非常多！店面乾淨明亮，一進入店面，店員馬上熱情打招呼，量體溫，噴酒精，好感度馬上加分。      醬料區部分也很乾淨，除了一般常見的豆瓣醬，沙茶醬，辣椒，蒜泥外，這裡多了洋蔥丁可以選擇，唯一缺點是蒜泥很稀，像是蒜頭水一樣。      鍋物內容和一般臭臭鍋內容都差不多，但肉品部分，牛肉是牛五花，而不是用組合肉，這點超推！！,4
301,公館東南亞電影院的旁邊，沒想到隱藏著如此好吃的店！雞肉很好吃非常的嫩，麵也還不錯煮的剛剛好非常推薦已經來吃好多次了   飲料也好順口！大推啦,5
302,拿到肉桂捲真的是我傻眼，外帶就直接保鮮膜包起來，還是冰的，也沒有加熱什麼都沒有，也不能直接吃因為要等退冰！整顆硬梆梆的，我也是醉了，還不如去麵包店買還可以現場吃，對了，這小小硬梆梆的一顆要90元，給大家參考,1
303,態度親切 茶品好喝 重點價格親民唷,4
304,他們稱自己為“新美國人”，但他們目前的菜單更像“新韓國人”。撇開標籤不談，食物大多都很美味。不幸的是，這家餐廳的吵鬧聲會讓人不舒服。,3
305,"剛包回去打開裡面綜合羹意麵全爛了，（五分路程）很難以下嚥,給二顆星是燙青菜口味還不錯，但建議習慣把麵煮到這麼爛的話，應事先詢問客人是否分開，不然全部都糊一起  ",2
306,員工愛抽煙又愛亂丟！整個超沒水準又沒品！！製造環境髒亂的一間店,1
307,芋頭糕點專賣店。   芋頭派、芋頭大福等芋頭甜點種類繁多。   這是東區的老字號糕點店Kaitei Shokuhin開設的新店。      這是一家外賣專賣店。   大約有兩條長凳，有顧客在那裡吃奶油泡芙。      菜單包括芋頭糕、捲餅、大福、布丁、餡餅、烤芋頭糖果等。   我們攜帶各種芋頭糖果。還有一個芋頭整糕。   冰箱中的產品必須在 90 分鐘內食用或存放在冰箱中。      我在工作日的下午 12:30 左右使用它。收銀台前排起了小隊。   這家店位於行天宮。      我點了芋頭派。      芋頭質地緊實，您可以享受土豆蓬鬆的感覺。   它類似於著名的老字號蛋糕店的新鮮奶油。美味。   我以為是餡餅，但它是海綿。它蓬鬆且易於食用。      服務很好。有禮貌的。   走在店前，就能聞到香芋的香味。   好像吃了芋頭奶油泡芙等其他甜食。,5
308,非常好吃，非常多汁，但也真的份量偏少,4
309,很特別的牛排店 甚至有提供無限任吃的肉燥飯 這是我在其他牛排館沒看過的   當然跟其他牛排館一樣有提供免費的玉米濃湯冰淇淋汽水烤土司 他的高度是正直有提供巧克力草莓奶油等醬,4
310,交通方便 環境衛生簡單 乾淨 ~      簡餐經濟實惠 美味 服務親切   是上班族.商務.庶民洽談的好地方!,4
311,超好吃！可以吃很飽 超級飽！,5
312,以這價位來說能吃到這樣的份量及水準算是相當優秀，鯖魚定食200元      但用餐到一半有蟑螂只能說是大扣分...直接ban掉,2
313,照片跟實際的分量差了一倍吧..,2
314,跟幾年前比起來差太多了！料少又貴，食材看起來冰很久！湯頭只有鹹味⋯真的太慘了,1
315,#迪化老街美食   #超過36年老字號的路邊攤美食      小攤車只賣小籠包、饅頭、叉燒包和燒賣四樣，這一賣就是超過46年..      可說是當無人不曉的老字路美食，最便宜的手工小饅頭一顆只要新台幣6塊錢，包餡的小籠包一顆也只要銅板價新台幣8塊錢。      洪記遵循傳統做法使用老麵加上純手工，製作出正港的古早味發麵「小籠包」，雖然不像小籠湯包可以享受到爆漿的湯汁，但是發麵的小籠包除了有軟Ｑ的包子口感還有香氣，吃起來也較有飽足感。      民國62年創立的洪記下午三點開始營業，已經不少人特地停下腳步買袋當點心，小小的攤車擠了三到四位人手其中兩位年邁的長輩應該是創始人，在現場可以看到老師傅身手靈敏，手捏麵皮桿到適中包餡在快手把麵皮摺包起來，現做現蒸特別吸引人。      部分資訊來源：網路Blog    - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -   洪記小籠包   地址：台北市大同區民樂街與歸綏街路口   Ps.攤販對面為大稻埕公園地下停車場      營業時間：15：00pm – 20：00pm   Ps.固定店休日為禮拜天,4
316,麵線以這個價位來說料還ok   調味也滿好的   但實在有點太鹹   檸檬汁也太甜   整體吃下來會有負擔的感覺,2
317,認真的說……真的很好吃!   芋圓，地瓜圓，珍珠，花生煮得超好吃，   豆花綿密，仙草凍也好吃!   糖水甜度適中。   很推薦喔！   （這次加了紅豆~又忘記先拍照，   被我攪拌之後，畫面不美麗，   真是不好意思 ）,5
318,老闆跟闆娘很親切，食物好吃、服務很好。,5
319,雖然貴貴但是   宮保雞丁麵   也是個質感早午餐店   愛了,4
320,鮪魚飯糰ok   親切的女店員不見了   是冷淡的女店員 以後要先看一下 以免一天的心情都不好了,3
321,水餃味道不錯，老板客氣          水餃味道不錯，老闆客氣,4
322,平價東西很多，調味相當好，也不用的排隊太久，臭豆腐很好吃，裡面很紮實。,5
323,在捷運站附近，滿方便的，魯黑豆干，好吃。,4
324,超糟糕的用餐經驗，入坐前先客客氣氣的詢問老闆是否可作不辣，老闆說可以，我才敢用餐；結果端上來的料理還是辣，根本吃不下；老闆還說下次來可以做更不辣，那到底為什麼要忽視我一開始的請求呢？,1
325,只有便宜   羊肉很硬 冬粉跟豆皮都煮不爛   湯底味道差一點,2
326,放任uber外送員任意插隊，現場排隊等待的客人有兩組，外送員插隊喊單，店員忽略現場客人，還先把飲品給她。外送員沒禮貌，店員應變處理差勁。,2
327,有点失望的白咖啡，原本以為奶蓋很香甜微鹹，結果奶蓋是很鹹又很油，上面有灑爆米花粒是還不錯，建議可以調整一下奶蓋的部份，梧桐號奶蓋很好喝，清爽香草奶蓋香又不油，可以參考看看。,2
328,東西很好吃沒有雷，份量也很充足，老闆也很好，唯一缺點啤酒太貴了，同樣價錢別的地方是大瓶的，這邊卻是小瓶的，真的很可惜，不然我應該會常來。如果不喝酒可以來吃沒問題。,4
329,服務與牛肉豬肉不錯，但雞肉很糟，感覺不新鮮，有點餿掉，我們員工聚餐10個人去吃，超過五個都腸胃炎，品質控管不佳,2
330,服務態度不佳，女店員是怎樣臉這麼臭,2
331,算好吃吧，但還可以再進步，稍貴！,3
332,雞排 很香 滿滿的古早味，非常好吃的雞排，雞翅粉很厚 不ok，其他 都不錯,4
333,晚上八點多去配料選擇性不多，沒有很特別,3
334,分量夠，特別適合食量大的男生。,4
335,門口好停車，與四位朋友一同來用餐，中午吃飯時間人潮也沒很多   白斬雞肉質太鬆，高麗菜有甜，炸肉炸的很脆，宮保皮蛋普通，水蓮不脆太軟爛，排骨竹筍湯還不錯，炸冰淇淋好吃但外皮稍油，芋圓個人不推薦，九份的完勝！      總結不會再來吃第二次，下次再來陽明山吃雞，應該還是會吃冠宸的雞！,1
336,價格便宜，不是很脆的那種雞蛋糕   原味圖案可愛，味道很傳統,4
337,大醬豆腐鍋140元，微鹹微辣好下飯，湯頭濃郁有深度，配料多樣份量也合適，雖然新開不久，已經有許多常客。吃東西的感受是很主觀的，個人意見僅供參考,4
338,服務親切，菜色多樣化，味道可,4
339,今天聽到一位附近工地客人跟店家要隔熱套，店家說沒有喔！ 隨客人離開後，店家居然說，手繭這麼厚，應該不怕熱吧...... 就算你東西再多好喝，我也不在乎了......太不尊重人了，超表面的店家,1
340,現點現做 等7分鐘   重慶小麵 65   個人覺得味道配起來不好吃   另外太辣了些,2
341,"牛肉蛋炒飯130/份, 米粒炒得粒粒分明, 好吃, 可惜牛肉較少！  ",3
342,烤網容易燒焦，服務人員也不勤勞換烤網。   服務人員也非常不負責任。   這樣品質不會讓人二訪。,1
343,11種蔬菜咖哩只拿到8種，其他三種融在湯裡嗎,2
344,服務跟不上食物的店。內裝很有質感，採光很好，但是店員詭異的表情以及冷漠的態度使得用餐氣氛不佳，只想趕快吃完離開。      食物普普但是服務佳還有回頭的機會。   食物超棒但是服務不好就直接黑名單了。      老闆開店當然可以有自己經營的理念。   而作為消費者也有分享雷店的權利。      不是花不起，而是不值得。,1
345,年輕店員態度超爛，很多長輩問他什麼時候餐點才會好，完全不回應或是不理會。也不想想原因是因為一個便當要等30分鐘？笑死，梁社漢是不是以為自己還在飯店做便當？整個動線很爛！先點後出還會漏單，爛透了！教育訓練不用加強啦，直接砍掉重來比較快。      在我離開的時候他又在嗆長輩了，什麼鬼店員,1
346,出餐速度神快，餐具還沒拿完就上餐了；口味就是外食一般口味；份量大，CP高,4
347,這麼貴的酸菜便當我覺得不行,2
