Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33
https://www.google.com.tw/maps/place/BOPOMOO+%E6%B3%A2%E6%B3%A2%E7%95%9D+caf%C3%A9/data=!4m7!3m6!1s0x3442a9fc5734ec11:0xe50b98d7dec82124!8m2!3d25.0538174!4d121.5098846!16s%2Fg%2F11qldrq5tz!19sChIJEew0V_ypQjQRJCHI3teYC-U?authuser=0&hl=zh-TW&rclk=1,BOPOMOO 波波畝 café,4.9,咖啡店,381,, 103台北市大同區南京西路239巷4號,Plus Code: 3G35+GX 大同區 台北市,1,1,0,1,星期二、12:30 到 19:30; 星期三、11:30 到 19:30; 星期四、11:30 到 19:30; 星期五、11:30 到 18:30; 星期六、11:30 到 20:30; 星期日、11:30 到 19:00; 星期一、休息. 隱藏本週營業時間,https://www.bopomoo.tw/, 02 6605 7277,,2022/11/22,13193,大同區,5,201-500,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0, 0]",咖啡甜點,25.0538174,121.5098846,5,4.6
https://www.google.com.tw/maps/place/%E7%83%8F%E7%9F%B3%E6%B8%AF%E6%B5%B7%E7%94%A2%E5%BA%97-%E8%BE%B2%E5%AE%89%E8%A1%97/data=!4m7!3m6!1s0x3442a95a412e028d:0x8ed90ec21dbd6686!8m2!3d25.0647147!4d121.5296961!16s%2Fg%2F1w4vgmb8!19sChIJjQIuQVqpQjQRhma9HcIO2Y4?authuser=0&hl=zh-TW&rclk=1,烏石港海產店-農安街,4.1,海鮮餐廳,294,$$, 10491台北市中山區農安街96號,Plus Code: 3G7H+VV 中山區 台北市,1,1,0,0,星期二、17:30 到 00:00; 星期三、17:30 到 00:00; 星期四、17:30 到 00:00; 星期五、17:30 到 00:00; 星期六、17:30 到 00:00; 星期日、17:30 到 00:00; 星期一、17:30 到 00:00. 隱藏本週營業時間,https://www.facebook.com/WushiPort/, 02 2585 0991,,2022/11/22,13194,中山區,4,201-500,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1, 1, 1, 1, 1, 1, 1]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1, 1, 1, 1, 1, 1, 1]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1, 1, 1, 1, 1, 1, 1]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1, 1, 1, 1, 1, 1, 1]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1, 1, 1, 1, 1, 1, 1]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1, 1, 1, 1, 1, 1, 1]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1, 1, 1, 1, 1, 1, 1]",台灣小吃/熱炒店,25.0647147,121.5296961,4,4.1
https://www.google.com.tw/maps/place/%E6%AC%A3%E8%91%89%E5%B0%8F%E8%81%9A+%E5%8D%97%E6%B8%AF%E5%BA%97/data=!4m7!3m6!1s0x3442aca7c4c27ea9:0x3361eeb867b1db59!8m2!3d25.0585875!4d121.6160754!16s%2Fg%2F11c6cqt135!19sChIJqX7CxKesQjQRWduxZ7juYTM?authuser=0&hl=zh-TW&rclk=1,欣葉小聚 南港店,4.1,台灣餐廳,1392,$$, 115台北市南港區經貿二路166號A棟 中國信託金融園區 1樓號,Plus Code: 3J58+CC 南港區 台北市,1,1,0,1,星期二、11:00 到 14:30、17:00 到 21:30; 星期三、11:00 到 14:30、17:00 到 21:30; 星期四、11:00 到 14:30、17:00 到 21:30; 星期五、11:00 到 14:30、17:00 到 21:30; 星期六、11:00 到 14:30、17:00 到 21:30; 星期日、11:00 到 14:30、17:00 到 21:30; 星期一、11:00 到 14:30、17:00 到 21:30. 隱藏本週營業時間,https://www.shinyeh.com.tw/content/zh/brand/Index.aspx?BrandId=3, 02 2785 1819,,2022/11/22,13196,南港區,4,1001-2000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0]",台灣小吃/熱炒店,25.0585875,121.6160754,3,3.7
https://www.google.com.tw/maps/place/%E5%9C%8D%E8%A3%99caf%C3%A9+apron/data=!4m7!3m6!1s0x3442a969f4b43989:0x49f6e0ec95f162b9!8m2!3d25.0581357!4d121.560757!16s%2Fg%2F11c4766j__!19sChIJiTm09GmpQjQRuWLxlezg9kk?authuser=0&hl=zh-TW&rclk=1,圍裙café apron,3.9,咖啡廳,205,$$, 105台北市松山區新中街6巷2號1樓,Plus Code: 3H56+78 松山區 台北市,1,1,0,0,星期二、休息; 星期三、12:00 到 18:00; 星期四、12:00 到 18:00; 星期五、12:00 到 18:00; 星期六、12:00 到 18:00; 星期日、12:00 到 18:30; 星期一、12:00 到 18:00. 隱藏本週營業時間,https://www.facebook.com/cafe.apron/, 02 2761 8818,,2022/11/22,13198,松山區,4,201-500,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0, 0, 0]",咖啡甜點,25.0581357,121.560757,4,3.8
https://www.google.com.tw/maps/place/Solo+Pizza+Napoletana+%E5%8F%B0%E5%8C%97%E5%BA%97/data=!4m7!3m6!1s0x3442a96bef668b2d:0xc91ab83c4f33f9c9!8m2!3d25.0703395!4d121.5197628!16s%2Fg%2F11b7z_wgch!19sChIJLYtm72upQjQRyfkzTzy4Gsk?authuser=0&hl=zh-TW&rclk=1,Solo Pizza Napoletana 台北店,4.1,薄餅餐廳,1641,$$, 103台北市大同區酒泉街10巷9號,Plus Code: 3GC9+4W 大同區 台北市,1,1,0,1,星期二、11:30 到 14:00、17:30 到 20:30; 星期三、11:30 到 14:00、17:30 到 20:30; 星期四、11:30 到 14:00、17:30 到 20:30; 星期五、11:30 到 14:00、17:30 到 20:30; 星期六、11:30 到 20:30; 星期日、11:30 到 20:30; 星期一、休息. 隱藏本週營業時間,https://www.facebook.com/solopizzataipei, 02 2550 7180,,2022/11/22,13200,大同區,4,1001-2000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 0, 0, 0, 1.0, 1.0, 1.0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 0, 0, 0, 1.0, 1.0, 1.0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 0, 0, 0, 1.0, 1.0, 1.0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 0, 0, 0, 1.0, 1.0, 1.0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0]",異國料理,25.0703395,121.5197628,5,3.8
https://www.google.com.tw/maps/place/%E7%84%A1%E6%95%B5%E5%AE%B6%E7%BE%A9%E6%B3%B0%E6%96%99%E7%90%86/data=!4m7!3m6!1s0x3442a90841331013:0x3c563d64e46cc36a!8m2!3d25.042007!4d121.5045263!16s%2Fg%2F1tznk13v!19sChIJExAzQQipQjQRasNs5GQ9Vjw?authuser=0&hl=zh-TW&rclk=1,無敵家義泰料理,4.1,餐廳,500,$$, 108台北市萬華區昆明街172號,Plus Code: 2GR3+RR 萬華區 台北市,1,0,1,1,星期二、休息; 星期三、11:30 到 14:30、17:00 到 21:00; 星期四、11:30 到 14:30、17:00 到 21:00; 星期五、11:30 到 14:30、17:00 到 21:00; 星期六、11:30 到 21:00; 星期日、11:30 到 21:00; 星期一、11:30 到 14:30、17:00 到 21:00. 隱藏本週營業時間,https://www.facebook.com/kunmin172/, 02 2371 0360,,2022/11/22,13201,萬華區,4,201-500,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0]",南洋,25.042007,121.5045263,5,4
https://www.google.com.tw/maps/place/%E7%B4%A0%E8%91%89%E8%94%AC%E9%A3%9F/data=!4m7!3m6!1s0x3442a934e20afd31:0x3138c1e6597e1f5e!8m2!3d25.0804995!4d121.5106515!16s%2Fg%2F11dxl6zl55!19sChIJMf0K4jSpQjQRXh9-WebBODE?authuser=0&hl=zh-TW&rclk=1,素葉蔬食,4.5,素食餐廳,55,, 111台北市士林區延平北路五段61號,Plus Code: 3GJ6+57 士林區 台北市,1,0,0,1,星期二、11:00 到 14:00、17:00 到 20:00; 星期三、11:00 到 14:00、17:00 到 20:00; 星期四、11:00 到 14:00、17:00 到 20:00; 星期五、11:00 到 14:00、17:00 到 20:00; 星期六、休息; 星期日、休息; 星期一、11:00 到 14:00、17:00 到 20:00. 隱藏本週營業時間,, 02 2816 5513,,2022/11/22,13202,士林區,4,51-200,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 0, 0, 0, 1.0, 1.0, 1.0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 0, 0, 0, 1.0, 1.0, 1.0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 0, 0, 0, 1.0, 1.0, 1.0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 0, 0, 0, 1.0, 1.0, 1.0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 0, 0, 0, 1.0, 1.0, 1.0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",素食,25.0804995,121.5106515,1,4.2
https://www.google.com.tw/maps/place/%E5%A3%B9%E7%8E%96%E6%9C%A8%E5%B7%B7%E5%8F%B8%E5%BA%B7+Soalso+Scone/data=!4m7!3m6!1s0x3442a908ebb178d7:0x48204badbb8fb0ac!8m2!3d25.0496232!4d121.5157883!16s%2Fg%2F11gn0g71d7!19sChIJ13ix6wipQjQRrLCPu61LIEg?authuser=0&hl=zh-TW&rclk=1,壹玖木巷司康 Soalso Scone,4.8,咖啡廳,515,, 103台北市大同區太原路11巷19號,Plus Code: 2GX8+R8 大同區 台北市,1,0,1,0,星期二、休息; 星期三、休息; 星期四、12:30 到 19:00; 星期五、12:30 到 19:00; 星期六、12:30 到 19:00; 星期日、12:30 到 19:00; 星期一、12:30 到 19:00. 隱藏本週營業時間,https://linktr.ee/soalso.scone, 02 2552 3223,,2022/11/22,13203,大同區,5,501-1000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0, 0]",咖啡甜點,25.0496232,121.5157883,5,4.7
https://www.google.com.tw/maps/place/%E8%99%95%E6%96%B9%E6%A0%AA%E5%BC%8F%E6%9C%83%E7%A4%BE/data=!4m7!3m6!1s0x3442a95933df8f6d:0x8bccc1dd7f158719!8m2!3d25.0718686!4d121.5135928!16s%2Fg%2F11sxwxws6g!19sChIJbY_fM1mpQjQRGYcVf93BzIs?authuser=0&hl=zh-TW&rclk=1,處方株式會社,4.7,酒吧,62,, 10374台北市大同區重慶北路三段274號,Plus Code: 3GC7+PC 大同區 台北市,1,0,1,1,星期二、11:00 到 01:00; 星期三、11:00 到 01:00; 星期四、11:00 到 01:00; 星期五、11:00 到 01:00; 星期六、11:00 到 01:00; 星期日、11:00 到 01:00; 星期一、11:00 到 01:00. 隱藏本週營業時間,, 02 2599 2276,,2022/11/22,13204,大同區,5,51-200,"[1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",酒吧/餐酒館,25.0718686,121.5135928,5,4.6
https://www.google.com.tw/maps/place/%E7%84%A1%E8%80%81%E9%8D%8B(%E4%B8%AD%E5%B1%B1%E5%BA%97)/data=!4m7!3m6!1s0x3442a96903907a95:0x49dcaaa99c710207!8m2!3d25.0544016!4d121.522374!16s%2Fg%2F11b6_f3_r1!19sChIJlXqQA2mpQjQRBwJxnKmq3Ek?authuser=0&hl=zh-TW&rclk=1,無老鍋(中山店),4.3,火鍋餐廳,2349,$$$, 104台北市中山區中山北路二段36之1號,Plus Code: 3G3C+QW 中山區 台北市,1,1,0,1,星期二、11:30 到 02:00; 星期三、11:30 到 02:00; 星期四、11:30 到 02:00; 星期五、11:30 到 02:00; 星期六、11:30 到 02:00; 星期日、11:30 到 02:00; 星期一、11:30 到 02:00. 隱藏本週營業時間,https://www.wulao.com.tw/, 02 2581 6238,,2022/11/22,13205,中山區,4,2001-3000,"[1, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",火鍋,25.0544016,121.522374,4,3.9
https://www.google.com.tw/maps/place/%E5%8A%A0%E5%88%86100%25%E6%B5%9C%E4%B8%AD%E7%89%B9%E9%81%B8%E6%98%86%E5%B8%83%E9%8D%8B%E7%89%A9-%E5%8F%B0%E5%8C%97%E8%A5%BF%E9%96%80%E5%BA%97/data=!4m7!3m6!1s0x3442a9cabeb4eb8b:0x7738e4d68c22a2db!8m2!3d25.0440296!4d121.5067489!16s%2Fg%2F11hf77lh2n!19sChIJi-u0vsqpQjQR26IijNbkOHc?authuser=0&hl=zh-TW&rclk=1,加分100%浜中特選昆布鍋物-台北西門店,4.2,火鍋餐廳,537,$$, 108台北市萬華區漢中街50巷2號2樓,Plus Code: 2GV4+JM 萬華區 台北市,1,1,0,0,星期二、12:00 到 21:30; 星期三、12:00 到 21:30; 星期四、12:00 到 21:30; 星期五、12:00 到 21:30; 星期六、11:30 到 21:30; 星期日、11:30 到 21:30; 星期一、12:00 到 21:30. 隱藏本週營業時間,https://www.facebook.com/Giafine.ximen/, 02 2388 6660,,2022/11/22,13207,萬華區,4,501-1000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0]",火鍋,25.0440296,121.5067489,5,3.9
https://www.google.com.tw/maps/place/%E6%BB%87%E5%91%B3%E5%BB%9A%E6%88%BF/data=!4m7!3m6!1s0x3442abbc843d6191:0x3a08997c11e0de43!8m2!3d25.041416!4d121.5687026!16s%2Fg%2F1tx131v5!19sChIJkWE9hLyrQjQRQ97gEXyZCDo?authuser=0&hl=zh-TW&rclk=1,滇味廚房,4.1,亞洲菜餐廳,1171,$, 110台北市信義區忠孝東路五段71巷3弄2號,Plus Code: 2HR9+HF 信義區 台北市,1,1,0,1,星期二、11:00 到 21:00; 星期三、休息; 星期四、11:00 到 21:00; 星期五、11:00 到 21:00; 星期六、11:00 到 21:00; 星期日、11:00 到 21:00; 星期一、11:00 到 21:00. 隱藏本週營業時間,, 02 2766 5027,,2022/11/22,13208,信義區,4,1001-2000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0]",異國料理,25.041416,121.5687026,4,3.9
