,verse_text,label
243,上面明明打24h結果沒開 去了好幾家85都這樣 那這個時間可以改嗎 不要誤導消費者 白跑一趟,2
244,平日早上8.~9.都是尖峰時段   除醬油膏很鹹以外   其他感覺還不錯,4
245,難吃，地板桌子都油油的，不可能再去吃了。,1
246,兩星是看風景喝飲料可以 餐點實在不行 鬆餅千萬別點,2
247,店裡賣的調味料也太爆利了吧～查了ㄧ下1瓶醋58居然賣100還有素魚露65也賣100重點是我還買了好幾瓶調味品真的是太誇張了,1
248,點鮪魚玉米蛋，不好吃，很乾，幾乎沒調味，吐司本身不熱，也沒有烤土司的香氣，但店員親切有禮,3
249,超愛豆漿紅茶，服務親切的一家店，推推！！,5
250,今天去吃鍋貼，難吃！鍋貼應該是煎得脆脆熱熱才好吃，結果軟軟的不熱；排骨蘿蔔湯也是，怎麼是溫的？湯要熱的才夠味啊，好失望！   再次去吃，有進步，韭菜鍋貼還不錯吃；排骨湯雖仍是35元，但排骨變得好小好小，不知在吃甚麼，完全沒排骨味。,2
251,東西好吃，飲料好喝，環境讓人很放鬆。價格也很實在。,4
252,超好吃炸豆腐和甜不辣，還有辣椒！,5
253,乾淨整潔，但在高峰時段很難找到一個可以坐下的地方。,3
254,湯頭淡、肉少、又貴   第一次吃到羊肉爐裡面居然沒有配菜   裡面只有少少幾塊肉、一堆當歸   雖有配菜都要自己購買   服務人員非常不專業！   問她有沒有兒童椅 居然說：我不知道@@（後來是有）想說第一天上班嗎？   點了不同的兩盤菜（A菜、水璉），結果上了兩盤A菜。跟他說另一盤是水璉，他重新炒一盤空心菜來@@真的是傻眼，算了與家人就這樣默默的吃了 不想再麻煩他！   老闆也不說聲抱歉 還解釋一堆藉口   感覺很不會做生意   菜感覺不對味、比快炒店難吃   環境衛生不好   上面還會滴水   唉～,1
255,打餐廳專線訂位，當天到了餐廳說沒有我的訂位紀錄，我還要拿手機裡通話紀錄給店員證明我的確是撥打專線，才發現不知為何是莫名轉到萬豪的鐵板燒訂了位，沒有任何事後幫助客人的解決辦法，只說沒有位子沒有食材一直叫我去吃鐵板燒，還一直質疑是我自己打錯了電話，非常不高興一個位於五星級飯店的高級日本料理，員工訓練緊急處理事情的方法竟然是如此，非常不專業的一家餐廳，相信食物也不會用心,1
256,真的滿普通   總匯蛋餅 居然是漢堡肉跟火腿,2
257,環境簡陋，餐點普通，炒飯不錯，120以上小孩低消190元沙啦吧，但沙啦吧不值190元，小孩只吃兩碗炒飯的就不用帶去了。帶小孩去吃CP值極低，不推。,1
258,難吃的味素湯，有夠口乾舌燥的！,1
259,吃阿信從小吃到大的冰 老字號北極熊綿綿冰 cp值高,4
260,東西很好吃沒有雷，份量也很充足，老闆也很好，唯一缺點啤酒太貴了，同樣價錢別的地方是大瓶的，這邊卻是小瓶的，真的很可惜，不然我應該會常來。如果不喝酒可以來吃沒問題。,4
261,111/3/8 商業午餐：DM (左）vs 實際(右）   義式番茄時蔬義大利：香菇+小黃瓜+一片菜   黑松露奶油燉飯：給兩顆番茄   不二特製嫩煎豬腰力內菲力：   香菇+小黃瓜+兩顆番茄+一片菜      右圖實際拍攝，不服來辯。   不二煮藝，當然[不]會去第[二]次！      一星都嫌多。      ［補充］   貴店油煙排氣設備明顯有疑慮，   一餐下來全身臭油煙味，   回公司上班還被同事白眼。,1
262,身為社區住戶，看到這麼有質感的咖啡廳開業一直很開心，假日生意很好也消費過幾次，雖然價格不算平價，但也能感受到老闆的對食材跟裝潢的用心，所以一直追蹤著這家店。   昨晚看到店家IG公告耶誕佈景，今日出門前順道經過門口，在窗外拍照卻被說沒有要用餐不能拍，且當時是沒有客滿也沒有人在候位的情形，若規定要消費才能在店外拍照建議發布或張貼公告，以免路人在不知情的狀況下造成店家困擾。,3
263,跟幾年前比起來差太多了！料少又貴，食材看起來冰很久！湯頭只有鹹味⋯真的太慘了,1
264,這根本不是達克瓦茲，單吃外皮超乾，但真正的達克瓦茲應該是要單吃也很美味才對啊！怎麼變成內餡撐場面（而且內餡茶的好苦又不香也撐不了場面只是勉強不會太乾），我跟朋友一個都吃不完，但不得不說包裝很可愛,2
265,市民大道4段，微風廣場旁有趣的手搖飲料店，別具一格,4
266,涼麵跟味增湯都還可以，只是中午都好多人,3
267,Lesson1的餐盒 ，菜飯餐盒的菜很菜！   牛腩沒甚麼味道 ，雞肉偏鹹 。,2
268,配菜很好，但蟹鍋太貴了。我想說鎮上有很多更好的選擇。,2
269,聖誕蘭姆酒水果蛋糕~      沒有想像的甜到爆，很溫和，而且酒味濃郁，好吃~,4
270,這家火鍋店沒什麼裝潢在騎樓也有擺設幾桌生意看起來應該是不錯但是環境衛生不合格所以我連廁所都懶得進去致於火鍋還可以不錯啦！,3
271,蝦子不新鮮 很臭 擺盤都一個發黑的青菜葉就上來   完全沒用心,1
272,位置超擠，坐裡面要一直麻煩外面的借過；點了單坐了40分鐘(店員自己說的)沒半樣送上來，超扯的! 而且六人只有一鍋，還限時兩小時真的很難煮!! 第一次吃吃到飽卻吃不飽，傻眼...,1
273,我也是熟客，以前老闆還沒搬家就在集點吃了，說真的牛奶鍋、沙茶鍋、檸檬香茅都很好吃，老板跟媽媽都很好，真的很不希望這個味道消失，老闆也很辛苦在撐，現在只能外帶了,5
274,我做的是相片蛋糕 整體真的很好看 大受朋友好評   但有吃蛋糕的分享 覺得蛋糕本體味道普普   造型可以給100分 但味道就還好了,4
275,綠豆黃還不錯吃   但我最多最多只能給他1顆星⋯⋯   因為他害我任務失敗 差點丟了工作⋯⋯   故事如後：   我老闆要到台中拜訪其他老闆，請我幫他準備台北的伴手禮，我想說老人家應該喜歡吃綠豆黃就挑了這間，當初要訂的時候有先打電話跟店員說我是要送禮的，4/5前一定要拿到，而且還一口氣訂6盒⋯⋯   結果4/3寄來的時候，包裝嚴重不良，盒子爛了，他是用塑膠袋裝的，真的很不專業，我蝦皮隨便買的日常品都用紙箱加泡泡紙裝，照片上是最嚴重的一盒，還有其他另外兩盒有壓痕，我打電話反映嚴重這盒，然後他跟我說等上班再處理（積極度在哪裡？！），而且還怪說是宅配運送的問題，不是吧大哥～去請教一下別的店家，我阿姨包裝都比你好，好歹她也都有找箱子裝避免被壓壞，不要發生事情之後就直接想推責任，是否也需要自我檢討一下？？包裝不良是事實吧！！後來他打來說要寄一個盒子給我，然後原本壞的盒子要還他⋯⋯   但是我4/3反映拿到盒子已經4/10了⋯⋯我是4/6要送禮耶！！！重點是宅配態度還很差！！臉不知道再臭幾點的！！！好像我欠他錢一樣⋯⋯   ⚠️奉勸沒有辦法到店裡自取的朋友好好想想～不然到時候悲劇不要怪我沒提醒你，然後我跟這間就緣盡於此了，畢竟沒有人想要訂個東西還提心弔膽的吧？？！而且我已經願意先打電話溝通了，不要說我沒給機會，我沒有在拿到東西的當下給1星，但顯然結果讓我很不滿意，我想你們也看的出來，重寄的盒子還是有問題，根本沒有想要改進的意思，畢竟他東西也沒說很便宜，這樣的水準我真的不能接受，就這樣，感謝觀看,1
276,現在一顆$14還變小，物價上漲是可以體諒，但越來越小顆，這就真的只剩下回憶了，味道也有些變化，唉！,2
277,物超所值，風景優美，附近也有步道可以走走，值得一去唷！,5
278,內用環境吵雜 出餐順序令人好奇   一樣點海鮮火鍋 排在後面的人都拿到了 我們問了送餐的人員 也只得到不回頭的 好好好 態度很敷衍   滑蛋蝦仁燴飯 味道一般般 蝦仁很多 整個份量也足夠 我是不信需要做這麼久啦 等了三十分鐘才吃到   整個用餐體驗很不愉快 氣到胃口都沒了,1
279,店內有點髒⋯ 而且服務態度好差的⋯,1
280,好吃的古早味陽春麵，超級便宜的啦,5
281,價格合理，配菜選擇多，衛生乾淨，平日中午生意超好,4
282,麵線以這個價位來說料還ok   調味也滿好的   但實在有點太鹹   檸檬汁也太甜   整體吃下來會有負擔的感覺,2
283,友善，人少不會被打擾，低消100,4
284,態度親切 茶品好喝 重點價格親民唷,4
285,紅茶苦酸澀…   一杯25 不貴但也不推   不會再去第二次,1
286,週一 18:45到現場還沒開，google map營業時間是錯的,2
287,"店員人很好, 也很客氣 但實在沒辦法給太高分...等了半小時+後來的客人先拿到餐點+水餃明顯煮太久皮爛掉了+水沒有瀝乾導致水餃軟軟的...  ",3
288,傳統的日式漢堡排比較不容易在台灣吃到，山本漢堡排有原汁原味的日式體驗。,4
289,菜飯沒有菜，偏油，飯的口感也不佳,2
290,地點沒很理想…餐點份量不多…服務氣氛很好…,3
291,最棒的餐點應該就是開水了,1
292,跟foodpanda配合有問题          跟foodpanda配合有問題,2
293,烤網容易燒焦，服務人員也不勤勞換烤網。   服務人員也非常不負責任。   這樣品質不會讓人二訪。,1
294,服務態度很好，肉還不錯，海鮮普通,4
295,"CP值不錯, 簡餐蠻好吃, 有付烏梅汁和小甜點。  ",4
296,排隊動線不佳，內用外帶亂成一團。服務態度傲嬌可能生意太好！東西不難吃，一般般，湯還不錯喝！,2
297,"東西平價又好吃,在這樣的地點簡直是佛心來著!店員(含結帳櫃台)也都微笑待人很親切很有禮貌!而且剛好有外國人進店詢問,也很有耐心的跟外國客人介紹餐點,感覺很熱心跟我們說話也很客氣,我和母親吃得很愉快,母親更表示下次會想再來光顧,真的是一家很不錯的店,大家可以來試試,說不定大家都會一試成主顧喔!  ",5
298,餐飲部份還好⋯服務普通沒有很好。,2
299,這週連去3天都沒看到 ? 請問是搬至何處了呢 ? 素食難得有餐車可以選菜又比自助餐便宜啊 !!!,3
300,好吃好吃，不吃會後悔！！！   不喜歡芝麻粒的朋友，可以去嚐鮮看看喔！,5
301,一個人去的時候都被晾在旁邊，都是先做團體客人的，而且鐵板燒超油，又不帶口罩,1
302,已這價位來說，菜給的偏少，男生不建議，會吃不飽，可以多省個40快吃前面一點的鰻屋，菜一樣多。不過也要看點菜員工有個滿小氣的東西都給很少，還少給海苔。遇到好一點的才會有符合價位的量出現。,2
303,自家烘豆特別合胃口，怎麼沖都好喝。店內氣氛舒服得就像好朋友家，很推薦～,5
304,負評還真不少，也終於讓我遇到態度差的阿姨   沒人 在忙 我可以等，但我要用點數換很多餐，   問我還需要點什麼的態度好像欠你幾百萬⋯如果你不想要公司點數的政策你可以跟公司講，不是消費者的問題。如果你不想服務人，你可以找別的工作，消費者不是花錢給你找氣受。      反正是一家擺爛的店，負評這麼多也沒回應跟改善,1
305,為了趕上班時間都是吃三明治   味道談不上多好   漢堡類似乎沒加洋蔥，可以考慮使用   不知道為何，飲料雖然有膠封，但提回辦公室一定會露出   這個真的很困擾,2
306,這家從學生時期就有喝過，老闆的態度就跟學生時代一樣回不去了，一副愛買不買的樣子，之前還有罐裝可以外帶，現在全部都是小杯裝的。這家店完全不想賺回流客，他們的態度讓我絕對不會再來這間      Just go straight to the point. Never ever recommend. Bad attitude.,1
307,辣味不錯，辣辣的好吃！麵包吃到後面炭烤味有出來，更添風味！,4
308,環境很安靜 很適合朋友聚會   甜點也超級好吃,5
309,家庭料理的感覺！   麻醬麵很香,5
310,"剛包回去打開裡面綜合羹意麵全爛了，（五分路程）很難以下嚥,給二顆星是燙青菜口味還不錯，但建議習慣把麵煮到這麼爛的話，應事先詢問客人是否分開，不然全部都糊一起  ",2
311,東西不難吃 但店家會慢慢弄讓排隊排很久不值得,2
312,食物美味可口，地方整潔舒適，老闆、老闆娘和藹可親。整體CP值超高，早上能吃得到這麼好吃的一餐，真的感覺好幸福喔！謝謝～,5
313,美味，新鮮出爐的肉桂卷，價格合理！店家離台北火車站很近，是旅客順路的好去處。,4
314,二樓座位不多，但有幾個靠牆的位置有插座，整體環境還算不錯。,4
315,乾淨整潔，好吃，服務也不錯，會再來的店,4
316,一樓門口設置了模仿日本的自動點餐機，但是點完後上樓老闆卻告知機器沒出單只好人工重新點餐，給了兩種菜單，一份是偏熱炒類的炒飯炒麵，一份是丼飯，選擇障礙努力選了熱炒類的炒飯，結果店員告知那份菜單只有午餐時段才提供，此時心中疑問，那為何要提供不能出菜的菜單給客人選擇，此狀況可能反應了店內的管理訓練較鬆散無制度。二樓用餐環境感覺有種滄桑感，平日晚餐時段店內客人只有兩組，免費紅茶味道非常稀薄如開水般，主餐丼飯南瓜及花椰菜等配菜偏生，主食的肉品表現算不錯，但是主菜量很少，吃到最後會剩下白飯單吃。,2
317,蛋餅有點乾，奶茶還不錯，不會很甜。   一樣是內用，有些人給內用杯，有些人外帶杯。   要用外帶杯建議先說。,3
318,環境乾淨，店員友善，cp值不錯！,4
319,叫號時會漏叫，要自己注意有沒有被漏掉,2
320,目前為止已經在偷懶的人點餐無數次了，基本上可算是我在東湖的口袋餐廳，但最近半個月點了兩次，發現飯都糊成一團，雞肉出現腥味，希望店家能夠改善。,2
321,一間用最最上乘食材，卻只有一星級的師傅手藝   可惜了！！食材本身   要是:食材本身會說故事，一定拼命的叫！！！   我不要當鬼……………………N次。(明白的，就知在說誰！！ 畢竟拿錢手軟,2
322,好普，點了好多可是每一樣都普通到不行，失望,2
323,待客人親切，餐點又好吃，老闆娘服務親切， 吃完好心情,5
324,入口這瓶琉球泡盛，透露出了和幸料理有著濃濃的沖繩   風格。 日式居酒屋 ... 這就是凱棠堅持在和幸區用餐的   原因啦，和室風的居酒屋,4
325,乾淨，味道令人驚豔。初次嘗試後，以一週一次的頻率帶家人去吃。,5
326,260的烤牛肉份量真的誇張少，辣豆腐鍋湯頭的部分感覺像泡麵湯...個人感覺沒有評價說的這麼好，很抱歉...,1
327,價格稍高，但是有比熱炒店更溫馨的氣氛和空間。菜色上蚵仔油條、龍珠、炸鴨肉是本店最好吃的菜,4
328,起司蛋餅很好吃，環境優美，店員客氣有禮貌 店家很棒 怎摸會只有1顆半心捏,5
329,我們14:00進場辦活動立刻聞到一股黴味這應該是地下室較潮溼的關係而且酒吧是晚上營業而我們因為要辦活動所以14:00就進場了空調設備應該要訂期清洗以免造成不良感覺,2
330,服務態度好，品項多元。   胡椒餅完全非典型，應該算豬肉餡餅      上午好像租給其他人，賣早餐，有紫米飯糰(無肉鬆)豆漿粥那些的。,4
331,好吃，價格小貴，天龍人還能接受,4
332,2021/09/12   06：50   點個餐有氣無力的樣子是人不舒服嗎,2
333,點了招牌肉醬套餐180$，外送平台      麵包有點乾，義大利麵份量可以但是不是我期待的肉醬麵口味，反而是過多蕃茄醬taste廉價感，豬肉也是碎末肉，我知道外送平台會抽成也看過店家原始價格      但是口味不喜歡      ————————————   謝謝店家一直強調「懶、不出門」等字眼！      我覺得我自己也有錯的地方，我沒有把細節講清楚嘗試一般平價義大利麵店我都會點「肉醬」～可能我期待的是波隆那肉醬，但是你掛一個「招牌」我也不知道是什麼肉醬方式，而且在外送平台上，要點肉醬只能點套餐！我想單點都沒有，對我來說就是花了180$吃一個茄汁肉醬，對這樣的「招牌」你會讓我能有多好的評論？我知道外送平台抽取32-36%不等，部份轉嫁消費者我也覺得合乎常理，如果店家覺得口味上客人都不能覺得不好吃那要評論幹嘛？      或許你收一個兩星評價很不爽，但是我自己對自己評論過的店家我都至少認真面對，你會說我「懶」只會點外送代表你根本沒看過我寫的其他評論啊！,1
334,"超好吃，服務好，店員也超好,就像朋友一樣 ₍₍◞( •௰• )◟₎₎  ",5
335,整體慕斯偏輕爽，海綿蛋糕偏乾，質量與單價相形下偏中高價位。 女生自己吃一個會覺得有點膩。,3
336,餐廳內側的餐桌設置有點奇怪。沒什麼不好的，只是不完全是你進入餐廳時想像的感覺。所以我絕對會建議任何想去的人坐在餐廳的前面。      我們點了一份 IMOMENT 早餐。菜單上說有 20 分鐘的等待時間，但我們肯定等了超過 30 分鐘。當我們終於吃完飯的時候，這似乎並不是需要 30 分鐘才能完成的東西，但也許有很多我不知道的準備工作      總的來說，我能感受到業主對這家餐廳的愛，我想尊重這些努力，忽略我們在訪問期間不喜歡的小細節。      美麗的餐廳,3
337,五星給小菜的～   蓮藕是不多見的小菜很脆口,5
338,手工涼粉撒上香甜的古早味麵茶 入口清涼又有麵茶的甜味 在炎熱的天氣 來一杯蠻消暑的,4
339,剛出爐比較好吃   冷掉不好吃,3
340,要記得跟店家要發票   明明就有發票   男的還跟客人說“哦你要發票哦”   廢話嗎   要直接檢舉你們   才會乖乖給發票   還是已經逃漏稅成性？,1
341,熱情款待...抵禦台灣濕熱的美味咖啡。來台灣後想再去的原因。,5
342,份量偏小，路過聞到很香，但味道就也還好。,2
343,每吃一口湯包跟蒸餃都是滿滿的筋..,2
344,等了15分鐘 有待加強⋯中午很忙沒錯⋯可是我看到比我晚來的人都先拿走⋯人客氣 我體諒辛苦啦⋯但便當盒一打開我看到的是有點爛爛的還破掉的鍋貼我心情就不太美麗了⋯店家多加油啊⋯之前煎的比較漂亮酥脆⋯,2
345,那四個五星就親友團吧？這種菜色也要賣85，肉超薄，廉價配菜,1
346,250火烤兩吃吃到飽   食材選擇不多，環境與服務都普通,3
347,這價錢 但食材等級....cp值超低,1
348,建議可以加強當歸湯（熬煮）功力。   加油。   可以去吃吃比較有名的店面味道。   乾拌鴨血也是，醬汁會是精髓。   加油加油～～～,3
349,都是非常好喝的酒品 也有專業的講解 氣氛很好輕鬆卻不失精緻 會再回訪,5
350,建議把沒有賣的食品項目下架   不要牌子寫5:30-10:00有賣   但是實際上去了卻說只有三明治   一點小建議,3
351,豆花和配料好吃、口味清爽不會太甜；內用位置和老闆盛甜湯的檯子乾淨、看似衛生。但廚房區域，從門簾底下看進去似乎不是那麼乾淨....,3
352,服務不錯～可以續飯！   日式口味的咖哩。,4
353,很難吃，整鍋都沒味道，湯跟水一樣。,1
354,小姐態度無敵差勁！！   重點今日是平日11：40 沒客人   電話訂餐完全沒重覆核對   到現場拿取也沒確認只說剛電話嗎   還理直氣狀..態度惡烈,1
355,番茄湯   臭豆腐湯   海苔飯捲   滷味   太好吃了   感恩，阿彌陀佛,5
356,看不出便當有值這麼高貴的價錢,2
357,位子不多，真材實料的麵店，小菜也不錯，紅燒肉飯（ 麵）主打，也有菜單上沒列的隱藏版松阪豬肉飯，與紅燒肉飯一樣，搭配青菜，淋上醬油，平價美味。,4
358,隔離期間座位少了一半，只適合外帶……,2
359,雖然貴貴但是   宮保雞丁麵   也是個質感早午餐店   愛了,4
360,咖哩醬不濃郁，味道也沒有特別   可能太期待了，以這價位偏貴          咖哩醬不濃鬱，味道也沒有特別   可能太期待了，以這價位偏貴,2
361,熱柚子茶（90）：非常普通的飲品，在熱開水中加入罐裝的蜂蜜柚子茶，加以沖開，味道非常普通，完全沒有改良或將味道更進一步的打算。   原味炒麵（150）：以台灣人的角度品嚐還算不錯，但炒麵並非是日式風格，而是逐漸偏向台式，味道方面並未有獨特或是突出。   咖哩可樂餅（50）：外酥內軟，以口感方面是不錯，但咬下後並未有爆漿的感覺，口感方面有待提升。內陷咖哩味不夠濃郁，第一口有新奇感，但後續就沒有想吃的慾望，感覺是以咖哩塊來製作的，並未有改良方面的想法。   烤糰子（50）：口感軟嫩，醬汁的香氣與味道有點不適糯米香的糰子，完全不搭，雖然有店家的風格，但味道就不如意，對我來說，這是一道毫無想再點的餐點之一。      整體來說，店面真的太小，光是座位方面，問題蠻多，如：桌與桌的距離太近，當別桌要離開座位時，就會影響到另一桌等問題；服務態度，有些店員挺熱心，但有些並未如此，感覺很漠然。價格感覺不符合餐點的預期。,2
362,方便，還不錯吃，還得說一下，店門口收錢結帳的大叔人很客氣，吃的餐點也能客製化,4
363,貴的太誇張！一片小白帶魚，寫時價……結果160，粥冷！菜冷！貴死,1
364,可可臉頰肉義大利餃子$360: 味道層次豐富   提拉米蘇$120: 香味濃郁   有服務卻不收服務費   唯一的小缺點就是椅子很硬，沒辦法久坐,4
365,中午時段非常多人要等比較久，服務態度好、餐點好吃！,4
366,"客人多要等蠻久,且價位沒有很便宜  ",2
367,以CP值跟服務態度取勝的店家。   老闆對自己的事業十分有熱情，口味家常樸實份量充足，可以體驗看看喔！   另外豬肋排的美味程度堪比美式餐廳，值得一試。,5
368,一句話評價：「人潮眾多需預定，餐點尚可價格高。」   1、位置：竹子湖上方，但最近巴拉卡人車分離步道封閉，建議開車前往……   2、餐點：   (1)選項：屬一般合菜式餐廳，主菜肉食部分有雞、魚等選擇，其餘以山上青蔬為主打，另有湯品、白飯、魯肉飯、飲料。   (2)口味：個人很推薦鳳梨苦瓜雞湯，肉多湯也好喝 ；糯米椒還不錯，但搭配一起炒的小魚乾非常硬，很像在吃魷魚乾 ；魯肉飯一碗40，我覺得有一點貴了；鹹蛋苦瓜，苦瓜不錯，可惜鹹蛋少了點；蒜蓉鮮蚵，不管是蚵還是蒜蓉，份量都很夠 ；地瓜葉跟龍鬚菜，不挑嘴的人應該吃不出什麼差異   3、環境：會依據人數給予不同的用餐環境，人少一點(3～4人)的可能會安排在戶外，用一般的小圓桌、鐵椅跟大雨傘，人多一點的，有機會到老房子裡面用餐，雖是老房子，但裡面裝潢很棒 ，頗為舒適，美中不足是偶有蒼蠅蚊子，甚為可惜。   4、設施：有洗手間，及冷熱開水，唯獨好像沒寶寶椅   5、價格：偏高，且需加收一成服務費，與台北市中心價格差不多了……   6、注意：請事先預訂⚠️請事先預訂⚠️請事先預訂⚠️,3
369,Cp值不高，無蔥蒜醬，無冰淇淋，白飯無吃到飽，湯頭普通,2
370,第一次來，很乾淨，老闆很用心，我吃的小菜麻油豬肝（難得有這樣的小菜）很好吃，麻辣鴨血臭豆腐，味道好，海菜蛋花湯雖然簡單也煮得很棒，價錢適中,5
371,Cp值很高的一家店，咖啡如果用同價位等級來比，打趴一整排；輕食也很不錯，貝果很有誠意，十分飽嘴，想吃巧的也能點蛋沙拉盒子，吃習慣後，天天都會想來報到 。,5
372,冰糕好吃且口感特別、冰滴咖啡也順口   但聽到一兩次男店員斥責女店員的聲音，感覺真的不是很舒服⋯⋯,3
373,大德首選   喝爆琴酒最推薦,5
374,推薦辣炒豬肉飯與媽媽辣炒麵。,4
375,餐點還不錯，態度親切有禮,4
376,鰻魚烤的好吃，魚刺在烤的火候處理的很好，咀嚼鰻魚時不會有魚刺異物感，也不會烤的太焦，非常不錯喔。,5
377,新鮮又乾淨，雞肉多汁，老闆真的很用心，重點吃完不會口乾舌燥，超推,5
378,結帳的金額記得要自己再算一下喔，加點的沒上，不告知櫃枱，錢會算進去。（例如加點一碗白飯，可能白飯也是現做吧，重口味的宮保雞丁和水煮牛都吃完10分鍾了，到結帳前都沒有白飯的踪影）,2
379,北投區餐廳 這家是數一數二的差，服務爛，食物總比其他的份量要少， 跟其他麥當勞水平不同,1
380,餐點非常好吃 空間寬敞 蔬菜蕃茄義大利麵很入味,5
381,溫馨，客人水準佳，老板夫婦二人待人親切，尤其晚餐許多人幕名而來          溫馨，客人水準佳，老闆夫婦二人待人親切，尤其晚餐許多人幕名而來,5
382,咖喱非常鹹   200g的肉量完全不夠   其他零零碎碎的品項也都需花費   基本上不會再來了,1
383,滷肉飯的優點只有量多，肉汁不香，且有碎骨頭，吃到很煩.....   我食量不小，正常來說這間店的大碗份量吃個一碗半不是問題，但吃了一碗的6成就不想吃了，不會再回訪,1
384,整體氣氛很復古，非常安靜，有種阿嬤家的感覺   「咖啡歐蕾」超級雷，非常非常淡，就像喝稀釋的美式加稀釋的牛奶，一杯還要170元，真的不值得這個價位，若把裝潢及租金的費用疊加在咖啡裡，至少可以用心一點，絕不會再訪,1
385,菜品略超所值，飯也煮得不錯！   可惜京醬肉絲調味不對、肉絲太碎，雖然好吃，但恐怕與京醬肉絲四字偏差甚大,3
386,6管適合漂流啤酒的口味。   300毫升約250   不是一個對啤酒或葡萄酒充滿熱情的地方，而只是在西曼深夜住宿的地方,3
387,"廣播聲一早就開始放,周六也是,影響周遭安寧吵死了  ",1
388,冰品區的等級似乎還有   很大努力待提升的空間。,3
389,咖喱很稀沒什麼料，花椰菜很硬，肉有腥味,1
390,超棒的咖啡，超棒的甜點，超棒的地方,5
391,氣氛放鬆，店家風格有特色，環境稍微吵雜。      滿分100的話，調酒只能給68分，調酒較沒有層次感，喝起來有些單調，以至於第二杯沒有喝完。      炸物拼盤還可以，油瀝得很乾淨。      一成服務費，可以刷卡，調酒平均350元一杯，這價格在台北不算貴。,3
392,雞白湯與雞肉叉燒。溫暖濃厚的雞湯口味+軟硬適中的麵條。,4
393,很後悔買了肉少料少的油雞燒肉便當。,1
394,好吃又便宜的店   台北已經很少見了   乾麵鹹度如果可以不要那麼鹹會更好,4
395,今天自己準備了女友的生日蛋糕   想想替女友過個小生日   到餐廳的時候請他們幫忙先冰一下   結果最後上桌的時候就變成這個樣子了   有點驚訝   服務真的不錯,5
396,機器只能用百元鈔 換錢的地方卻設計在隊伍後方 排隊流程有待加強,2
397,Good value for quick or late meal near Shilin MRT. The kimchi soup noodles had more toppings than I expected. Tasted good and portion rather large. 泡菜拉麵比想像中多料。有肉片，雞蛋，很多白菜和泡菜，還有幾條年糕，跟ㄧ大片甜不辣。份量十足，一份150很划算。在士林捷運站出口旁。,5
398,雞排厚實多汁，搭配咖哩飯好吃！！,4
399,老闆娘真的很友善，鍋的份量也夠，食量大的更不用擔心，他白飯讓你吃到飽，這樣的價格還包含小米冰淇淋和飲料，超實惠。,5
400,西湖地區的老餐廳 ，內湖科學園區開辦之前就已營業的台式川菜館子 。餐廳維持乾靜明亮 ，是附近社區 及內科園區公司聚餐的選擇 。出菜快 ，老板娘待人客氣 ，價錢合理公道 ，菜色如干扁四季豆 ，樟茶鴨 ，杏片海麻薯 ，蔥爆牛肉 ，豆干肉絲 等菜色美味 。,4
401,東西很鹹 感覺都在吃調料 連蒸蛋都可以煮到燒焦,1
402,咖哩炒飯有點螢光黃 泰奶不錯 炒板條還好,3
403,從20年前吃到現在，已經換過老闆，不過口味沒變，價格也維持公道，CP值很高的,5
404,就只是便宜而已，饅頭、起司捲都不OK，吃完還容易胃脹氣。,2
405,很不好喝，還排那麼多人等那麼久真的問號,1
406,肉很多，滷肉飯超好吃，小美冰淇淋,5
407,老闆娘非常親切，放著原住民好聽的音樂，下班小酌好去處,5
408,"牛肉蛋炒飯130/份, 米粒炒得粒粒分明, 好吃, 可惜牛肉較少！  ",3
409,"鮮蝦干貝白酒義大利麵附紅茶一杯,還不錯吃,下次要試別的餐點,種類很多樣  ",4
410,看評比來，菜色沒有想像的好，精力湯也是加很多水，紅蘿蔔居多,2
411,等很久之外！已經第二次拿錯咖啡給我了！！,2
412,乾淨舒適，一時解飢的好去處。,4
413,麵糰沒包好，還沒吃，內餡都看得到了，太乾，不好吃！！！,2
414,店員很親切，做錯了還願意重做一杯，覺得相當不錯！,5
415,食物真的很推薦，但海上的服務是jutek,3
416,料實在味美，湯圓現煮超Q，花生湯剛剛好不會死甜~!老闆娘人又親切超讚的~!,5
417,從Google的評論星星四顆心的評論上，所以才特別跑了這麼老遠的來吃晚餐。 只能說我真的是太容易踩雷了， 點的兩道菜都不盡如意。 沒事道韓式料理餐廳一定都會點海鮮煎餅， 相較之下覺得這一家的餡料非常的少， 能夠說嘴的就是煎得外酥內軟， 但是海鮮少的可憐只能吃粉也是有點不太愉快。 另外一個是部隊鍋， 沒有加上起司片感覺就是少了那麼一點點滋味， 雖然裡頭加的料還算OK， 火腿切片，洋蔥放的也很多，金針菇 還有豆腐， 湯頭也算OK， 但整體感覺起來， 雖然是吃熱呼呼的鍋 ，還是有一點點寂寞。   店家整體環境看起來非常的整潔， 放的音樂很不錯， 可促進食慾， 上菜速度也很快。,3
418,老實說今天吃的很失望，外帶牛肉河粉，麵條很硬，放到湯裡面也沒辦法變軟，套餐附贈的咖啡裡面一堆咖啡渣，真的蠻失望的,1
419,木瓜牛奶加水喝起來很淡…   夜市前面那家比較好喝   買的那天剛好前面沒開….,2
420,非常糟糕 都已經排了半小時 只不過一位去上個廁所回來 就要求重新排隊 ，所以要去吃的人記得穿尿布 去排隊,1
